window_id,mode_target,tested_y_target,corr_score_y,abs_corr_score_y,own_target_corr,max_other_target_corr,own_minus_max_other,own_abs_rank,n_targets_tested,specificity_margin,specificity_status
W045,W045_P_vs_V_delta_peak,W045_P_vs_V_delta_peak,0.4932497149423273,0.4932497149423273,0.4932497149423273,0.41254390787405465,0.08070580706827263,1,10,0.05,pair_specific
W045,W045_P_vs_V_delta_peak,W045_P_vs_H_delta_peak,0.05935279415457414,0.05935279415457414,0.4932497149423273,0.41254390787405465,0.08070580706827263,1,10,0.05,pair_specific
W045,W045_P_vs_V_delta_peak,W045_P_vs_Je_delta_peak,0.12825708497836807,0.12825708497836807,0.4932497149423273,0.41254390787405465,0.08070580706827263,1,10,0.05,pair_specific
W045,W045_P_vs_V_delta_peak,W045_P_vs_Jw_delta_peak,0.41254390787405465,0.41254390787405465,0.4932497149423273,0.41254390787405465,0.08070580706827263,1,10,0.05,pair_specific
W045,W045_P_vs_V_delta_peak,W045_V_vs_H_delta_peak,-0.08686717888468394,0.08686717888468394,0.4932497149423273,0.41254390787405465,0.08070580706827263,1,10,0.05,pair_specific
W045,W045_P_vs_V_delta_peak,W045_V_vs_Je_delta_peak,-0.24702924765795464,0.24702924765795464,0.4932497149423273,0.41254390787405465,0.08070580706827263,1,10,0.05,pair_specific
W045,W045_P_vs_V_delta_peak,W045_V_vs_Jw_delta_peak,0.14917960299486963,0.14917960299486963,0.4932497149423273,0.41254390787405465,0.08070580706827263,1,10,0.05,pair_specific
W045,W045_P_vs_V_delta_peak,W045_H_vs_Je_delta_peak,-0.008378117390021492,0.008378117390021492,0.4932497149423273,0.41254390787405465,0.08070580706827263,1,10,0.05,pair_specific
W045,W045_P_vs_V_delta_peak,W045_H_vs_Jw_delta_peak,0.15739071796518542,0.15739071796518542,0.4932497149423273,0.41254390787405465,0.08070580706827263,1,10,0.05,pair_specific
W045,W045_P_vs_V_delta_peak,W045_Je_vs_Jw_delta_peak,0.30051450078852904,0.30051450078852904,0.4932497149423273,0.41254390787405465,0.08070580706827263,1,10,0.05,pair_specific
W045,W045_P_vs_H_delta_peak,W045_P_vs_V_delta_peak,0.10503339537772041,0.10503339537772041,0.3339658408679227,0.3062221784153532,0.027743662452569484,1,10,0.05,common_mode
W045,W045_P_vs_H_delta_peak,W045_P_vs_H_delta_peak,0.3339658408679227,0.3339658408679227,0.3339658408679227,0.3062221784153532,0.027743662452569484,1,10,0.05,common_mode
W045,W045_P_vs_H_delta_peak,W045_P_vs_Je_delta_peak,0.08447873038290614,0.08447873038290614,0.3339658408679227,0.3062221784153532,0.027743662452569484,1,10,0.05,common_mode
W045,W045_P_vs_H_delta_peak,W045_P_vs_Jw_delta_peak,0.22984611447131573,0.22984611447131573,0.3339658408679227,0.3062221784153532,0.027743662452569484,1,10,0.05,common_mode
W045,W045_P_vs_H_delta_peak,W045_V_vs_H_delta_peak,0.3062221784153532,0.3062221784153532,0.3339658408679227,0.3062221784153532,0.027743662452569484,1,10,0.05,common_mode
W045,W045_P_vs_H_delta_peak,W045_V_vs_Je_delta_peak,0.006667487353332169,0.006667487353332169,0.3339658408679227,0.3062221784153532,0.027743662452569484,1,10,0.05,common_mode
W045,W045_P_vs_H_delta_peak,W045_V_vs_Jw_delta_peak,0.1790639310505244,0.1790639310505244,0.3339658408679227,0.3062221784153532,0.027743662452569484,1,10,0.05,common_mode
W045,W045_P_vs_H_delta_peak,W045_H_vs_Je_delta_peak,-0.2960386197600572,0.2960386197600572,0.3339658408679227,0.3062221784153532,0.027743662452569484,1,10,0.05,common_mode
W045,W045_P_vs_H_delta_peak,W045_H_vs_Jw_delta_peak,-0.20156857810526965,0.20156857810526965,0.3339658408679227,0.3062221784153532,0.027743662452569484,1,10,0.05,common_mode
W045,W045_P_vs_H_delta_peak,W045_Je_vs_Jw_delta_peak,0.1584219776627987,0.1584219776627987,0.3339658408679227,0.3062221784153532,0.027743662452569484,1,10,0.05,common_mode
W045,W045_P_vs_Je_delta_peak,W045_P_vs_V_delta_peak,0.10866740135573513,0.10866740135573513,0.4938037106498815,0.4282493369347035,0.06555437371517797,1,10,0.05,pair_specific
W045,W045_P_vs_Je_delta_peak,W045_P_vs_H_delta_peak,0.04044632422212659,0.04044632422212659,0.4938037106498815,0.4282493369347035,0.06555437371517797,1,10,0.05,pair_specific
W045,W045_P_vs_Je_delta_peak,W045_P_vs_Je_delta_peak,0.4938037106498815,0.4938037106498815,0.4938037106498815,0.4282493369347035,0.06555437371517797,1,10,0.05,pair_specific
W045,W045_P_vs_Je_delta_peak,W045_P_vs_Jw_delta_peak,0.17781274506869063,0.17781274506869063,0.4938037106498815,0.4282493369347035,0.06555437371517797,1,10,0.05,pair_specific
W045,W045_P_vs_Je_delta_peak,W045_V_vs_H_delta_peak,0.0085217168333165,0.0085217168333165,0.4938037106498815,0.4282493369347035,0.06555437371517797,1,10,0.05,pair_specific
