window_id,left_out_year_index,left_out_year,object,v9_observed_peak_day,loo_peak_day,loo_peak_shift,loo_peak_score,influence_flag,method_role
W045,6,1985,V,45.0,45.0,0.0,20.191745271260118,low_shift,leave_one_year_out_influence_diagnostic
W045,6,1985,H,35.0,35.0,0.0,9.169226218927603,low_shift,leave_one_year_out_influence_diagnostic
W045,6,1985,Je,46.0,46.0,0.0,12.627765069604163,low_shift,leave_one_year_out_influence_diagnostic
W045,6,1985,Jw,41.0,41.0,0.0,11.480541693063124,low_shift,leave_one_year_out_influence_diagnostic
W045,7,1986,P,45.0,45.0,0.0,26.040132792594452,low_shift,leave_one_year_out_influence_diagnostic
W045,7,1986,V,45.0,45.0,0.0,18.382131747601143,low_shift,leave_one_year_out_influence_diagnostic
W045,7,1986,H,35.0,34.0,-1.0,11.031140350739527,low_shift,leave_one_year_out_influence_diagnostic
W045,7,1986,Je,46.0,46.0,0.0,13.075605539989446,low_shift,leave_one_year_out_influence_diagnostic
W045,7,1986,Jw,41.0,41.0,0.0,12.114915495772665,low_shift,leave_one_year_out_influence_diagnostic
W045,8,1987,P,45.0,45.0,0.0,26.011425964966197,low_shift,leave_one_year_out_influence_diagnostic
W045,8,1987,V,45.0,45.0,0.0,18.546367885596553,low_shift,leave_one_year_out_influence_diagnostic
W045,8,1987,H,35.0,34.0,-1.0,10.228264363661173,low_shift,leave_one_year_out_influence_diagnostic
W045,8,1987,Je,46.0,46.0,0.0,12.54511420999454,low_shift,leave_one_year_out_influence_diagnostic
W045,8,1987,Jw,41.0,41.0,0.0,12.561832175309988,low_shift,leave_one_year_out_influence_diagnostic
W045,9,1988,P,45.0,45.0,0.0,26.239070232553036,low_shift,leave_one_year_out_influence_diagnostic
W045,9,1988,V,45.0,45.0,0.0,19.748642090080516,low_shift,leave_one_year_out_influence_diagnostic
W045,9,1988,H,35.0,35.0,0.0,9.747733843782092,low_shift,leave_one_year_out_influence_diagnostic
W045,9,1988,Je,46.0,46.0,0.0,12.28454575201583,low_shift,leave_one_year_out_influence_diagnostic
W045,9,1988,Jw,41.0,42.0,1.0,11.977501998847934,low_shift,leave_one_year_out_influence_diagnostic
W045,10,1989,P,45.0,45.0,0.0,24.18111490400008,low_shift,leave_one_year_out_influence_diagnostic
W045,10,1989,V,45.0,45.0,0.0,18.993481359777572,low_shift,leave_one_year_out_influence_diagnostic
W045,10,1989,H,35.0,34.0,-1.0,9.64752312544152,low_shift,leave_one_year_out_influence_diagnostic
W045,10,1989,Je,46.0,46.0,0.0,12.426438236296105,low_shift,leave_one_year_out_influence_diagnostic
W045,10,1989,Jw,41.0,41.0,0.0,11.880972527112592,low_shift,leave_one_year_out_influence_diagnostic
W045,11,1990,P,45.0,45.0,0.0,27.36333736811931,low_shift,leave_one_year_out_influence_diagnostic
W045,11,1990,V,45.0,45.0,0.0,18.851027081787443,low_shift,leave_one_year_out_influence_diagnostic
W045,11,1990,H,35.0,35.0,0.0,10.497754382025708,low_shift,leave_one_year_out_influence_diagnostic
W045,11,1990,Je,46.0,46.0,0.0,11.94413201358958,low_shift,leave_one_year_out_influence_diagnostic
W045,11,1990,Jw,41.0,41.0,0.0,11.33537855090968,low_shift,leave_one_year_out_influence_diagnostic
W045,12,1991,P,45.0,45.0,0.0,29.5890914055728,low_shift,leave_one_year_out_influence_diagnostic
W045,12,1991,V,45.0,45.0,0.0,18.778216925700427,low_shift,leave_one_year_out_influence_diagnostic
W045,12,1991,H,35.0,34.0,-1.0,9.478260182883705,low_shift,leave_one_year_out_influence_diagnostic
W045,12,1991,Je,46.0,46.0,0.0,12.496349146831411,low_shift,leave_one_year_out_influence_diagnostic
W045,12,1991,Jw,41.0,41.0,0.0,14.120825670384436,low_shift,leave_one_year_out_influence_diagnostic
W045,13,1992,P,45.0,45.0,0.0,27.206091134619637,low_shift,leave_one_year_out_influence_diagnostic
W045,13,1992,V,45.0,45.0,0.0,19.07646042676666,low_shift,leave_one_year_out_influence_diagnostic
W045,13,1992,H,35.0,35.0,0.0,10.295364002859372,low_shift,leave_one_year_out_influence_diagnostic
W045,13,1992,Je,46.0,46.0,0.0,10.584190916031924,low_shift,leave_one_year_out_influence_diagnostic
W045,13,1992,Jw,41.0,45.0,4.0,10.492171840673743,shift_ge_3_days,leave_one_year_out_influence_diagnostic
W045,14,1993,P,45.0,44.0,-1.0,26.30098979586849,low_shift,leave_one_year_out_influence_diagnostic
W045,14,1993,V,45.0,45.0,0.0,18.986555687241076,low_shift,leave_one_year_out_influence_diagnostic
W045,14,1993,H,35.0,35.0,0.0,9.879858283028526,low_shift,leave_one_year_out_influence_diagnostic
W045,14,1993,Je,46.0,46.0,0.0,11.441219952899718,low_shift,leave_one_year_out_influence_diagnostic
W045,14,1993,Jw,41.0,41.0,0.0,11.948009648005492,low_shift,leave_one_year_out_influence_diagnostic
W045,15,1994,P,45.0,45.0,0.0,27.251556496231835,low_shift,leave_one_year_out_influence_diagnostic
W045,15,1994,V,45.0,45.0,0.0,20.074960918798617,low_shift,leave_one_year_out_influence_diagnostic
W045,15,1994,H,35.0,34.0,-1.0,9.624110418416599,low_shift,leave_one_year_out_influence_diagnostic
W045,15,1994,Je,46.0,46.0,0.0,11.463291561680753,low_shift,leave_one_year_out_influence_diagnostic
W045,15,1994,Jw,41.0,41.0,0.0,13.231383401919066,low_shift,leave_one_year_out_influence_diagnostic
W045,16,1995,P,45.0,45.0,0.0,30.3324183811861,low_shift,leave_one_year_out_influence_diagnostic
W045,16,1995,V,45.0,45.0,0.0,20.7287039555743,low_shift,leave_one_year_out_influence_diagnostic
W045,16,1995,H,35.0,34.0,-1.0,12.128924350324311,low_shift,leave_one_year_out_influence_diagnostic
W045,16,1995,Je,46.0,46.0,0.0,14.665682302471676,low_shift,leave_one_year_out_influence_diagnostic
W045,16,1995,Jw,41.0,41.0,0.0,10.255403195042096,low_shift,leave_one_year_out_influence_diagnostic
W045,17,1996,P,45.0,45.0,0.0,25.695533345653487,low_shift,leave_one_year_out_influence_diagnostic
W045,17,1996,V,45.0,45.0,0.0,18.823333683158907,low_shift,leave_one_year_out_influence_diagnostic
W045,17,1996,H,35.0,35.0,0.0,10.293979184376855,low_shift,leave_one_year_out_influence_diagnostic
W045,17,1996,Je,46.0,46.0,0.0,12.147605194517837,low_shift,leave_one_year_out_influence_diagnostic
W045,17,1996,Jw,41.0,41.0,0.0,13.767348524294484,low_shift,leave_one_year_out_influence_diagnostic
W045,18,1997,P,45.0,44.0,-1.0,25.99480944527745,low_shift,leave_one_year_out_influence_diagnostic
W045,18,1997,V,45.0,45.0,0.0,19.757087368535235,low_shift,leave_one_year_out_influence_diagnostic
W045,18,1997,H,35.0,35.0,0.0,10.041749567726306,low_shift,leave_one_year_out_influence_diagnostic
W045,18,1997,Je,46.0,46.0,0.0,10.993217043386814,low_shift,leave_one_year_out_influence_diagnostic
W045,18,1997,Jw,41.0,41.0,0.0,10.36340767950555,low_shift,leave_one_year_out_influence_diagnostic
W045,19,1998,P,45.0,45.0,0.0,24.66993769866071,low_shift,leave_one_year_out_influence_diagnostic
W045,19,1998,V,45.0,45.0,0.0,19.2217256899235,low_shift,leave_one_year_out_influence_diagnostic
W045,19,1998,H,35.0,35.0,0.0,10.061576876807562,low_shift,leave_one_year_out_influence_diagnostic
W045,19,1998,Je,46.0,46.0,0.0,12.324314096270701,low_shift,leave_one_year_out_influence_diagnostic
W045,19,1998,Jw,41.0,41.0,0.0,11.377524845017422,low_shift,leave_one_year_out_influence_diagnostic
W045,20,1999,P,45.0,44.0,-1.0,27.648119627318543,low_shift,leave_one_year_out_influence_diagnostic
W045,20,1999,V,45.0,45.0,0.0,19.920690699237202,low_shift,leave_one_year_out_influence_diagnostic
W045,20,1999,H,35.0,34.0,-1.0,10.857788253153654,low_shift,leave_one_year_out_influence_diagnostic
W045,20,1999,Je,46.0,46.0,0.0,13.16005354482616,low_shift,leave_one_year_out_influence_diagnostic
W045,20,1999,Jw,41.0,40.0,-1.0,12.682184147679969,low_shift,leave_one_year_out_influence_diagnostic
W045,21,2000,P,45.0,45.0,0.0,26.36105416529567,low_shift,leave_one_year_out_influence_diagnostic
W045,21,2000,V,45.0,46.0,1.0,18.65086771744386,low_shift,leave_one_year_out_influence_diagnostic
W045,21,2000,H,35.0,35.0,0.0,10.780033697578531,low_shift,leave_one_year_out_influence_diagnostic
W045,21,2000,Je,46.0,46.0,0.0,12.502557579951603,low_shift,leave_one_year_out_influence_diagnostic
W045,21,2000,Jw,41.0,41.0,0.0,11.274719084398832,low_shift,leave_one_year_out_influence_diagnostic
W045,22,2001,P,45.0,45.0,0.0,26.878339485205444,low_shift,leave_one_year_out_influence_diagnostic
W045,22,2001,V,45.0,45.0,0.0,18.720850300732547,low_shift,leave_one_year_out_influence_diagnostic
W045,22,2001,H,35.0,34.0,-1.0,10.158814134171887,low_shift,leave_one_year_out_influence_diagnostic
W045,22,2001,Je,46.0,46.0,0.0,12.791243949737755,low_shift,leave_one_year_out_influence_diagnostic
W045,22,2001,Jw,41.0,41.0,0.0,12.058835257731356,low_shift,leave_one_year_out_influence_diagnostic
W045,23,2002,P,45.0,45.0,0.0,25.9825009958462,low_shift,leave_one_year_out_influence_diagnostic
W045,23,2002,V,45.0,45.0,0.0,18.527885534175788,low_shift,leave_one_year_out_influence_diagnostic
W045,23,2002,H,35.0,35.0,0.0,10.344034920440333,low_shift,leave_one_year_out_influence_diagnostic
W045,23,2002,Je,46.0,46.0,0.0,11.584018970602216,low_shift,leave_one_year_out_influence_diagnostic
W045,23,2002,Jw,41.0,41.0,0.0,12.106926263995284,low_shift,leave_one_year_out_influence_diagnostic
W045,24,2003,P,45.0,45.0,0.0,26.340116170851232,low_shift,leave_one_year_out_influence_diagnostic
W045,24,2003,V,45.0,45.0,0.0,19.538321680228837,low_shift,leave_one_year_out_influence_diagnostic
W045,24,2003,H,35.0,34.0,-1.0,10.07607812840853,low_shift,leave_one_year_out_influence_diagnostic
W045,24,2003,Je,46.0,46.0,0.0,11.41027004238495,low_shift,leave_one_year_out_influence_diagnostic
W045,24,2003,Jw,41.0,42.0,1.0,10.9386937984515,low_shift,leave_one_year_out_influence_diagnostic
W045,25,2004,P,45.0,45.0,0.0,25.214721867459065,low_shift,leave_one_year_out_influence_diagnostic
W045,25,2004,V,45.0,45.0,0.0,18.022855090510493,low_shift,leave_one_year_out_influence_diagnostic
W045,25,2004,H,35.0,35.0,0.0,10.003651491686359,low_shift,leave_one_year_out_influence_diagnostic
W045,25,2004,Je,46.0,46.0,0.0,11.34890878108336,low_shift,leave_one_year_out_influence_diagnostic
W045,25,2004,Jw,41.0,42.0,1.0,11.415913580466608,low_shift,leave_one_year_out_influence_diagnostic
W045,26,2005,P,45.0,45.0,0.0,29.14520056042717,low_shift,leave_one_year_out_influence_diagnostic
W045,26,2005,V,45.0,45.0,0.0,21.60516129272674,low_shift,leave_one_year_out_influence_diagnostic
W045,26,2005,H,35.0,34.0,-1.0,10.516303622510422,low_shift,leave_one_year_out_influence_diagnostic
W045,26,2005,Je,46.0,46.0,0.0,12.74279699944698,low_shift,leave_one_year_out_influence_diagnostic
W045,26,2005,Jw,41.0,41.0,0.0,11.746977317829089,low_shift,leave_one_year_out_influence_diagnostic
W045,27,2006,P,45.0,45.0,0.0,26.201626998928894,low_shift,leave_one_year_out_influence_diagnostic
W045,27,2006,V,45.0,45.0,0.0,18.11010095857781,low_shift,leave_one_year_out_influence_diagnostic
W045,27,2006,H,35.0,35.0,0.0,9.063566146939522,low_shift,leave_one_year_out_influence_diagnostic
W045,27,2006,Je,46.0,46.0,0.0,11.966325063186012,low_shift,leave_one_year_out_influence_diagnostic
W045,27,2006,Jw,41.0,42.0,1.0,12.51837220174812,low_shift,leave_one_year_out_influence_diagnostic
W045,28,2007,P,45.0,45.0,0.0,26.474536426608964,low_shift,leave_one_year_out_influence_diagnostic
W045,28,2007,V,45.0,45.0,0.0,20.211341350088908,low_shift,leave_one_year_out_influence_diagnostic
W045,28,2007,H,35.0,34.0,-1.0,10.27732358953474,low_shift,leave_one_year_out_influence_diagnostic
W045,28,2007,Je,46.0,46.0,0.0,12.315144926555764,low_shift,leave_one_year_out_influence_diagnostic
W045,28,2007,Jw,41.0,42.0,1.0,11.518204226154205,low_shift,leave_one_year_out_influence_diagnostic
W045,29,2008,P,45.0,45.0,0.0,26.738905914275296,low_shift,leave_one_year_out_influence_diagnostic
W045,29,2008,V,45.0,45.0,0.0,19.451609122037922,low_shift,leave_one_year_out_influence_diagnostic
W045,29,2008,H,35.0,35.0,0.0,10.265530794642272,low_shift,leave_one_year_out_influence_diagnostic
W045,29,2008,Je,46.0,46.0,0.0,12.706319773077837,low_shift,leave_one_year_out_influence_diagnostic
W045,29,2008,Jw,41.0,42.0,1.0,12.529659407390616,low_shift,leave_one_year_out_influence_diagnostic
W045,30,2009,P,45.0,44.0,-1.0,24.952613572201585,low_shift,leave_one_year_out_influence_diagnostic
W045,30,2009,V,45.0,45.0,0.0,18.897369527345994,low_shift,leave_one_year_out_influence_diagnostic
W045,30,2009,H,35.0,34.0,-1.0,9.970892100514089,low_shift,leave_one_year_out_influence_diagnostic
W045,30,2009,Je,46.0,46.0,0.0,11.336309459924689,low_shift,leave_one_year_out_influence_diagnostic
W045,30,2009,Jw,41.0,41.0,0.0,11.717159374208505,low_shift,leave_one_year_out_influence_diagnostic
W045,31,2010,P,45.0,44.0,-1.0,26.804096127787584,low_shift,leave_one_year_out_influence_diagnostic
W045,31,2010,V,45.0,45.0,0.0,18.986785745297873,low_shift,leave_one_year_out_influence_diagnostic
W045,31,2010,H,35.0,35.0,0.0,9.930855346078317,low_shift,leave_one_year_out_influence_diagnostic
W045,31,2010,Je,46.0,46.0,0.0,13.220798652934256,low_shift,leave_one_year_out_influence_diagnostic
W045,31,2010,Jw,41.0,41.0,0.0,12.145922153025658,low_shift,leave_one_year_out_influence_diagnostic
W045,32,2011,P,45.0,45.0,0.0,26.810864486113502,low_shift,leave_one_year_out_influence_diagnostic
W045,32,2011,V,45.0,45.0,0.0,20.723938368664086,low_shift,leave_one_year_out_influence_diagnostic
W045,32,2011,H,35.0,35.0,0.0,9.607201368759972,low_shift,leave_one_year_out_influence_diagnostic
W045,32,2011,Je,46.0,46.0,0.0,12.398869935370577,low_shift,leave_one_year_out_influence_diagnostic
W045,32,2011,Jw,41.0,41.0,0.0,12.08412436738264,low_shift,leave_one_year_out_influence_diagnostic
W045,33,2012,P,45.0,45.0,0.0,25.40947183378471,low_shift,leave_one_year_out_influence_diagnostic
W045,33,2012,V,45.0,45.0,0.0,19.34721869520828,low_shift,leave_one_year_out_influence_diagnostic
W045,33,2012,H,35.0,35.0,0.0,10.250590617553929,low_shift,leave_one_year_out_influence_diagnostic
W045,33,2012,Je,46.0,46.0,0.0,12.59154237146638,low_shift,leave_one_year_out_influence_diagnostic
W045,33,2012,Jw,41.0,41.0,0.0,11.231198200975136,low_shift,leave_one_year_out_influence_diagnostic
W045,34,2013,P,45.0,45.0,0.0,27.485008415168426,low_shift,leave_one_year_out_influence_diagnostic
W045,34,2013,V,45.0,45.0,0.0,18.612342225142882,low_shift,leave_one_year_out_influence_diagnostic
W045,34,2013,H,35.0,34.0,-1.0,10.009229291009209,low_shift,leave_one_year_out_influence_diagnostic
W045,34,2013,Je,46.0,46.0,0.0,13.702021063725638,low_shift,leave_one_year_out_influence_diagnostic
W045,34,2013,Jw,41.0,41.0,0.0,11.560421885391698,low_shift,leave_one_year_out_influence_diagnostic
W045,35,2014,P,45.0,45.0,0.0,27.84550271789316,low_shift,leave_one_year_out_influence_diagnostic
W045,35,2014,V,45.0,45.0,0.0,20.11515890674975,low_shift,leave_one_year_out_influence_diagnostic
W045,35,2014,H,35.0,34.0,-1.0,10.122082539857788,low_shift,leave_one_year_out_influence_diagnostic
W045,35,2014,Je,46.0,46.0,0.0,12.174459000270584,low_shift,leave_one_year_out_influence_diagnostic
W045,35,2014,Jw,41.0,42.0,1.0,11.614626400316883,low_shift,leave_one_year_out_influence_diagnostic
W045,36,2015,P,45.0,44.0,-1.0,24.608965054048547,low_shift,leave_one_year_out_influence_diagnostic
W045,36,2015,V,45.0,45.0,0.0,18.601214246741446,low_shift,leave_one_year_out_influence_diagnostic
W045,36,2015,H,35.0,34.0,-1.0,9.476463194404182,low_shift,leave_one_year_out_influence_diagnostic
W045,36,2015,Je,46.0,46.0,0.0,11.929543321386303,low_shift,leave_one_year_out_influence_diagnostic
W045,36,2015,Jw,41.0,41.0,0.0,12.396908431647372,low_shift,leave_one_year_out_influence_diagnostic
W045,37,2016,P,45.0,45.0,0.0,25.71495942612127,low_shift,leave_one_year_out_influence_diagnostic
W045,37,2016,V,45.0,45.0,0.0,18.25443697708664,low_shift,leave_one_year_out_influence_diagnostic
W045,37,2016,H,35.0,35.0,0.0,9.702235534710912,low_shift,leave_one_year_out_influence_diagnostic
W045,37,2016,Je,46.0,46.0,0.0,12.273542782994522,low_shift,leave_one_year_out_influence_diagnostic
W045,37,2016,Jw,41.0,41.0,0.0,11.3027333430947,low_shift,leave_one_year_out_influence_diagnostic
W045,38,2017,P,45.0,45.0,0.0,25.920562084393595,low_shift,leave_one_year_out_influence_diagnostic
W045,38,2017,V,45.0,45.0,0.0,18.9503992044596,low_shift,leave_one_year_out_influence_diagnostic
W045,38,2017,H,35.0,35.0,0.0,9.695712466106274,low_shift,leave_one_year_out_influence_diagnostic
W045,38,2017,Je,46.0,46.0,0.0,12.372592295856034,low_shift,leave_one_year_out_influence_diagnostic
W045,38,2017,Jw,41.0,41.0,0.0,12.923252390158776,low_shift,leave_one_year_out_influence_diagnostic
W045,39,2018,P,45.0,45.0,0.0,30.076752597446344,low_shift,leave_one_year_out_influence_diagnostic
W045,39,2018,V,45.0,45.0,0.0,20.57389404646291,low_shift,leave_one_year_out_influence_diagnostic
W045,39,2018,H,35.0,35.0,0.0,10.25817373877268,low_shift,leave_one_year_out_influence_diagnostic
W045,39,2018,Je,46.0,46.0,0.0,12.658443714309456,low_shift,leave_one_year_out_influence_diagnostic
W045,39,2018,Jw,41.0,41.0,0.0,12.054457733891487,low_shift,leave_one_year_out_influence_diagnostic
W045,40,2019,P,45.0,44.0,-1.0,28.892566794339494,low_shift,leave_one_year_out_influence_diagnostic
W045,40,2019,V,45.0,45.0,0.0,20.395317118020994,low_shift,leave_one_year_out_influence_diagnostic
W045,40,2019,H,35.0,34.0,-1.0,10.420160185045667,low_shift,leave_one_year_out_influence_diagnostic
W045,40,2019,Je,46.0,46.0,0.0,12.550353396553696,low_shift,leave_one_year_out_influence_diagnostic
W045,40,2019,Jw,41.0,41.0,0.0,13.370483363564833,low_shift,leave_one_year_out_influence_diagnostic
W045,41,2020,P,45.0,45.0,0.0,23.553286284665553,low_shift,leave_one_year_out_influence_diagnostic
W045,41,2020,V,45.0,45.0,0.0,17.79986930998343,low_shift,leave_one_year_out_influence_diagnostic
W045,41,2020,H,35.0,35.0,0.0,9.918748921937143,low_shift,leave_one_year_out_influence_diagnostic
W045,41,2020,Je,46.0,46.0,0.0,11.141122551474723,low_shift,leave_one_year_out_influence_diagnostic
W045,41,2020,Jw,41.0,41.0,0.0,11.226265406414598,low_shift,leave_one_year_out_influence_diagnostic
W045,42,2021,P,45.0,45.0,0.0,27.050712821244986,low_shift,leave_one_year_out_influence_diagnostic
W045,42,2021,V,45.0,45.0,0.0,19.02367092544674,low_shift,leave_one_year_out_influence_diagnostic
W045,42,2021,H,35.0,35.0,0.0,9.119718342703338,low_shift,leave_one_year_out_influence_diagnostic
W045,42,2021,Je,46.0,46.0,0.0,12.87935719036459,low_shift,leave_one_year_out_influence_diagnostic
W045,42,2021,Jw,41.0,40.0,-1.0,10.82524687887334,low_shift,leave_one_year_out_influence_diagnostic
W045,43,2022,P,45.0,45.0,0.0,27.397837651387345,low_shift,leave_one_year_out_influence_diagnostic
W045,43,2022,V,45.0,45.0,0.0,18.964625647206333,low_shift,leave_one_year_out_influence_diagnostic
W045,43,2022,H,35.0,34.0,-1.0,10.525904490660308,low_shift,leave_one_year_out_influence_diagnostic
W045,43,2022,Je,46.0,46.0,0.0,11.498221165286033,low_shift,leave_one_year_out_influence_diagnostic
W045,43,2022,Jw,41.0,45.0,4.0,11.14586899055864,shift_ge_3_days,leave_one_year_out_influence_diagnostic
W045,44,2023,P,45.0,45.0,0.0,29.08182906780388,low_shift,leave_one_year_out_influence_diagnostic
W045,44,2023,V,45.0,45.0,0.0,19.94433295550818,low_shift,leave_one_year_out_influence_diagnostic
W045,44,2023,H,35.0,35.0,0.0,11.136067760721279,low_shift,leave_one_year_out_influence_diagnostic
W045,44,2023,Je,46.0,46.0,0.0,13.383517857221225,low_shift,leave_one_year_out_influence_diagnostic
W045,44,2023,Jw,41.0,41.0,0.0,13.004356906303824,low_shift,leave_one_year_out_influence_diagnostic
