window_id,target_pair,target_set,n_valid_years,n_missing_years,n_low_quality_peak_years,Y_std,Y_range,Y_iqr,n_near_zero_delta_years,y_quality_flag,corr_score_y,dominant_object,dominant_object_loading_fraction,dominant_time_half,perm_p,perm_q90,perm_q95,perm_q99,perm_pass_90,perm_pass_95,perm_pass_99,min_corr_without_year,max_abs_delta_corr,worst_left_out_year,min_loading_corr,single_year_dominated_flag,median_test_corr,frac_positive_test_corr,median_loading_corr,split_half_stability_flag,phase_separation_flag,high_low_Y_shift,cohens_d_high_low,result_usability_level,downgrade_reasons,interpretation_permission
W045,P-V,exploratory_full_pair,45,0,45,4.632668363008102,22.0,5.0,16,warning_many_low_quality_peaks,0.6455426868387355,H,0.37407697311536886,balanced_or_full_window,0.9680638722554891,0.7866754774050897,0.8003186197270155,0.8232805424291751,False,False,False,0.636155060404683,0.055390626886009486,2003,0.9187475782966291,False,0.08684619907598254,0.73,0.07298294326260624,marginal,clear,5.933333333333334,1.4687617120663312,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_marginal,exploratory_only; do not use as main result
W045,P-H,exploratory_full_pair,45,0,45,6.327509283863101,26.0,7.0,9,warning_many_low_quality_peaks,0.7578917679909061,P,0.2621391013165083,late_half,0.25349301397205587,0.7888282126619812,0.80660589555605,0.8306762919731758,False,False,False,0.6575011401367313,0.10039062785417474,1991,0.8839133498717187,False,-0.3296875239578565,0.0,0.23231456708052842,unstable_or_unclear,clear,10.866666666666667,2.3606194832224205,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_unstable_or_unclear,exploratory_only; do not use as main result
W045,P-Je,exploratory_full_pair,45,0,45,6.356655622815405,28.0,8.0,10,warning_many_low_quality_peaks,0.7088946437056657,V,0.25524674997121216,late_half,0.6487025948103793,0.7895202320476453,0.8040903951000227,0.830248178495035,False,False,False,0.6814599629708119,0.04656942010318177,2003,0.931805090809849,False,-0.012848526564624357,0.45,0.07357227365208124,unstable_or_unclear,clear,10.133333333333333,2.187835064978649,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_unstable_or_unclear,exploratory_only; do not use as main result
W045,P-Jw,priority,45,0,45,6.069296799165752,23.0,9.0,4,warning_many_low_quality_peaks,0.7563005741408005,V,0.2574612386460618,early_half,0.25149700598802394,0.7853820576203628,0.7996951172020355,0.8215473607527815,False,False,False,0.7417027606813756,0.030475742796561622,2015,0.9657795400616987,False,0.32100643147160945,1.0,0.211238347663532,marginal,clear,10.533333333333333,2.3609529608979014,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_marginal,exploratory_only; do not use as main result
W045,V-H,exploratory_full_pair,45,0,45,5.5594128023623774,26.0,8.0,12,warning_many_low_quality_peaks,0.6724888550183449,P,0.3210444253128249,early_half,0.8902195608782435,0.7874676560921189,0.8039356749501245,0.8255967583885527,False,False,False,0.6435207329792906,0.03544110232841746,1988,0.9156662411306262,False,-0.10396796106332036,0.17,0.112852786902529,unstable_or_unclear,clear,7.933333333333334,1.7051030608615876,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_unstable_or_unclear,exploratory_only; do not use as main result
W045,V-Je,exploratory_full_pair,45,0,45,7.114716573356378,33.0,10.0,7,warning_many_low_quality_peaks,0.7059924612385593,H,0.30985130950452033,late_half,0.6926147704590818,0.7894319050396265,0.8033442201171335,0.8345882632166463,False,False,False,0.6883481928856608,0.027177212495741565,1989,0.9444098860766058,False,0.2527357029282461,0.99,0.13742190632630294,marginal,clear,11.0,2.207158598686239,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_marginal,exploratory_only; do not use as main result
W045,V-Jw,priority,45,0,45,6.354986906820391,27.0,9.0,11,warning_many_low_quality_peaks,0.776180910811815,V,0.25125102788788645,early_half,0.1596806387225549,0.7879683929812545,0.8096789729871164,0.8275090217323531,False,False,False,0.7617409620354417,0.01930622372192181,2022,0.9580268568211828,False,0.3779765898463751,0.99,0.18154921209954186,marginal,clear,9.866666666666667,2.119932999628399,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_marginal,exploratory_only; do not use as main result
W045,H-Je,exploratory_full_pair,45,0,45,6.114810634100543,30.0,5.0,9,warning_many_low_quality_peaks,0.7295230993620169,H,0.25597641194695964,balanced_or_full_window,0.47904191616766467,0.7829052677836024,0.7983482040984894,0.8213380743782952,False,False,False,0.7038619545865887,0.04558622020003378,2020,0.9342336167806976,False,0.13960289711527257,0.79,0.10341775482175886,marginal,clear,8.866666666666667,1.613328008698237,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_marginal,exploratory_only; do not use as main result
W045,H-Jw,exploratory_full_pair,45,0,45,6.661588975369741,26.0,11.0,8,warning_many_low_quality_peaks,0.7342247431199946,V,0.2611228983250532,late_half,0.4111776447105788,0.788015500842148,0.8012560433557825,0.8319449864866172,False,False,False,0.7114756252134992,0.03344322375672781,2003,0.9359800342415164,False,0.1165343780319811,0.79,0.08270065993798298,marginal,clear,10.6,2.202967222288236,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_marginal,exploratory_only; do not use as main result
W045,Je-Jw,priority,45,0,45,6.574130506705195,25.0,9.0,8,warning_many_low_quality_peaks,0.7169571015715516,V,0.3102954266577693,balanced_or_full_window,0.5688622754491018,0.7853004758825436,0.8011399635724505,0.829267707549235,False,False,False,0.6857310542497719,0.031226047321779693,1983,0.9579158981254582,False,0.09937206161645547,0.73,0.10125412356036084,marginal,clear,11.133333333333333,2.486530619353357,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_marginal,exploratory_only; do not use as main result
W081,P-V,priority,45,0,45,6.4987955372009845,36.0,4.0,13,warning_many_low_quality_peaks,0.7754053853344028,Je,0.2530233841159864,early_half,0.06786427145708583,0.7632233890219889,0.781654648198049,0.8177832240731818,True,False,False,0.7448892712784644,0.03051611405593846,1980,0.9003951695473698,False,0.13684002093881334,0.84,0.10492680772211438,marginal,clear,8.733333333333333,1.4109988498573398,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_marginal,exploratory_only; do not use as main result
W081,P-H,exploratory_full_pair,45,0,45,5.370796453549003,25.0,6.0,9,warning_many_low_quality_peaks,0.6872980677517907,V,0.36536125521170043,early_half,0.6586826347305389,0.7631034182480173,0.7858056634226005,0.8110361563399837,False,False,False,0.6721775253075661,0.07362432183762913,1997,0.8805812992122906,False,-0.09972988488876144,0.35,0.1188884908664834,unstable_or_unclear,clear,7.7333333333333325,1.5450488909818672,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_unstable_or_unclear,exploratory_only; do not use as main result
W081,P-Je,exploratory_full_pair,45,0,45,6.413606117804822,29.0,7.0,11,warning_many_low_quality_peaks,0.703386534238361,H,0.38030411485928894,early_half,0.49500998003992014,0.7580377052281053,0.7760957314879909,0.8029459505194662,False,False,False,0.6807287075071535,0.03831459682554039,2001,0.9436852006564551,False,0.3072242926114585,0.99,0.14904319488873935,marginal,clear,9.933333333333334,1.8661483874337454,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_marginal,exploratory_only; do not use as main result
W081,P-Jw,exploratory_full_pair,45,0,45,5.77455232424597,24.0,8.0,9,warning_many_low_quality_peaks,0.6672489887321084,V,0.24796601126245202,early_half,0.7405189620758483,0.7526786817072841,0.7692627506309823,0.815413791084842,False,False,False,0.6417612379242198,0.05508260975708823,1997,0.9467941621255455,False,0.07028522758191227,0.64,0.09697516556185193,marginal,clear,8.133333333333333,1.6967957203956587,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_marginal,exploratory_only; do not use as main result
W081,V-H,exploratory_full_pair,45,0,45,6.3133656522164046,34.0,6.0,18,warning_many_low_quality_peaks,0.6883839421377443,Je,0.28993686003283475,early_half,0.5968063872255489,0.7579184181322816,0.7739803231947495,0.8025431913864091,False,False,False,0.6676152793748721,0.029112186522946337,1986,0.8849521744769101,False,0.003419695260914831,0.51,0.08373441797789379,unstable_or_unclear,clear,8.866666666666667,1.4828864517331717,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_unstable_or_unclear,exploratory_only; do not use as main result
W081,V-Je,exploratory_full_pair,45,0,45,7.887273984659777,37.0,10.0,10,warning_many_low_quality_peaks,0.7437879428324768,Je,0.3144527056627564,early_half,0.17165668662674652,0.7570812073137412,0.776895220138041,0.8113298007528108,False,False,False,0.6997970433430991,0.04399089948937773,1988,0.9345998333400083,False,0.27248528235629393,0.98,0.18556480208311543,marginal,clear,11.266666666666666,1.6539187519040277,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_marginal,exploratory_only; do not use as main result
W081,V-Jw,priority,45,0,45,6.620293258480535,27.0,10.0,9,warning_many_low_quality_peaks,0.7314038112504522,Je,0.23299099883569757,early_half,0.25349301397205587,0.7622744694955778,0.7786730825436547,0.8087329663831305,False,False,False,0.7085838332049367,0.0233672815967928,1997,0.9575013658853033,False,0.2579365382330997,0.87,0.19915262850062337,marginal,clear,10.4,2.241680785340061,Level_C_exploratory,warning_many_low_quality_peaks;permutation_not_95;split_half_marginal,exploratory_only; do not use as main result
