method_family,scope,object,score_name,k,day,month_day,profile_energy_score,score_z,score_minmax
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,155,09-03,0.6636490233754571,1.5299521623689558,0.7850039919077383
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,156,09-04,0.6933366375862979,1.728128483514723,0.8309996657564266
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,157,09-05,0.7169982981954208,1.8860792308672456,0.8676591971140576
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,158,09-06,0.7441850865338155,2.0675615708898496,0.9097802864183473
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,159,09-07,0.7748162073731,2.2720361641457854,0.9572377558444021
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,160,09-08,0.7979476576156013,2.4264475519814344,0.9930758206159638
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,161,09-09,0.8024168250193915,2.456280975050652,1.0
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,162,09-10,0.783769817981427,2.3318049821696336,0.9711097817466512
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,163,09-11,0.7495319642652523,2.10325405028233,0.9180643217233525
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,164,09-12,0.7140545829733513,1.8664287918300293,0.863098434356359
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,165,09-13,0.6814337105274404,1.6486718360846504,0.8125581989899925
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,166,09-14,0.6496822977641687,1.4367188604121164,0.7633650366387643
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,167,09-15,0.6207822810175891,1.243800057331039,0.7185896048692454
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,168,09-16,0.5936085339724936,1.0624047729913422,0.6764887207275831
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,169,09-17,0.5709528590023586,0.9111693693388633,0.6413877850529442
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,170,09-18,0.5362121628165681,0.6792617692451968,0.5875632601285237
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,171,09-19,0.5237685595198084,0.5961958985546284,0.5682841117713875
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,172,09-20,0.5281158494349464,0.6252157421910207,0.5750194636808502
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,173,09-21,0.5275453414968336,0.6214073807795351,0.57413556318069
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,174,09-22,,,
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,175,09-23,,,
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,176,09-24,,,
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,177,09-25,,,
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,178,09-26,,,
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,179,09-27,,,
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,180,09-28,,,
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,181,09-29,,,
detector_external_profile_energy,V_only,V,profile_prepost_energy_k9,9,182,09-30,,,
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,0,04-01,,,
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,1,04-02,,,
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,2,04-03,,,
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,3,04-04,,,
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,4,04-05,,,
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,5,04-06,,,
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,6,04-07,,,
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,7,04-08,,,
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,8,04-09,,,
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,9,04-10,,,
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,10,04-11,,,
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,11,04-12,0.2580040477953125,-1.556253524412309,0.0
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,12,04-13,0.28325748780076243,-1.3984237984746315,0.04003912262750356
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,13,04-14,0.30585063123454775,-1.257220475859755,0.07586036679427387
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,14,04-15,0.3251448066319667,-1.1366351451281425,0.10645112411553792
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,15,04-16,0.34064124323913253,-1.039785039075591,0.13102059763953092
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,16,04-17,0.34439325279002164,-1.016335614402969,0.1369693781017251
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,17,04-18,0.3430435400633279,-1.0247710905085092,0.13482941961035397
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,18,04-19,0.3408193471521801,-1.0386719197627898,0.13130297993728562
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,19,04-20,0.3366409912445774,-1.0647859370065669,0.12467823081281967
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,20,04-21,0.3301616384379842,-1.105280795429714,0.11440526992059831
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,21,04-22,0.32620790127802846,-1.1299909835169906,0.10813665198378568
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,22,04-23,0.3270195428141007,-1.1249183612853153,0.10942350300231463
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,23,04-24,0.3331405114248016,-1.0866633434306563,0.11912824868250958
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,24,04-25,0.34120803743637446,-1.036242671271662,0.13191924520449747
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,25,04-26,0.3502865682708456,-0.9795033900801842,0.1463131816060537
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,26,04-27,0.36143316995943015,-0.9098390160675314,0.16398602743588359
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,27,04-28,0.37151368914014715,-0.8468374772966267,0.1799686081670048
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,28,04-29,0.38237123742526713,-0.7789796381338923,0.1971831621892743
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,29,04-30,0.3908536361461151,-0.7259660817583401,0.21063193599934207
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,30,05-01,0.3920808596884344,-0.71829614232408,0.21257768889049977
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,31,05-02,0.3894163055645571,-0.734949154627628,0.20835306011554788
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,32,05-03,0.38632967790392886,-0.7542400551007308,0.20345923719943557
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,33,05-04,0.3856316461085114,-0.7586026356815445,0.2023525134957111
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,34,05-05,0.3930554758204958,-0.7122049564506111,0.21412293479830197
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,35,05-06,0.4075056918011571,-0.6218935522428745,0.23703363407407374
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,36,05-07,0.4321328877070196,-0.4679777459370033,0.2760798518025726
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,37,05-08,0.4607424767232195,-0.2891726567039346,0.32144012124289034
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,38,05-09,0.4923456580405124,-0.09165812224880186,0.3715467067975412
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,39,05-10,0.527994922744752,0.1311437485828791,0.42806832447677007
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,40,05-11,0.5636563214432763,0.35402145482518366,0.48460918050471574
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,41,05-12,0.5965439403105027,0.5595635065788044,0.5367522312917493
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,42,05-13,0.6252423850762563,0.7389239292079178,0.5822533807963977
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,43,05-14,0.648011749315046,0.8812286020290379,0.6183540216085186
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,44,05-15,0.6614860580675633,0.9654407512313052,0.6397174279542068
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,45,05-16,0.6562446212455284,0.9326826581967367,0.6314071727328794
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,46,05-17,0.6387532701809221,0.8233646744206357,0.603674778649327
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,47,05-18,0.6120351899545375,0.6563811949896707,0.5613134809281126
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,48,05-19,0.5754565172912529,0.42777068171447663,0.5033182945297251
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,49,05-20,0.5339353133408064,0.16827018440848052,0.4374867651913562
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,50,05-21,0.4857692243945551,-0.13275971948722792,0.3611198250283526
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,51,05-22,0.43047362116933924,-0.47834788096981984,0.27344909827514985
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,52,05-23,0.3736075235645139,-0.8337513665218034,0.18328836552524255
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,53,05-24,0.32194193415279426,-1.1566525560429335,0.10137299599017494
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,54,05-25,0.2849163648359325,-1.3880560977665815,0.042669258601881345
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,55,05-26,0.2648314003672257,-1.5135837263542065,0.010824711674490294
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,56,05-27,0.262295412923661,-1.529433218665465,0.006803924319865207
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,57,05-28,0.2750538184172416,-1.4496953436662958,0.027032271902556727
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,58,05-29,0.29752780839340714,-1.3092367099950482,0.06266459923660647
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,59,05-30,0.32902803169707284,-1.1123656456996387,0.1126079457025544
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,60,05-31,0.3677639388325212,-0.8702727820812267,0.17402340971653016
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,61,06-01,0.4123060955317717,-0.5918918413856763,0.24464463493534752
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,62,06-02,0.46049979523349155,-0.29068937494135666,0.3210553517253693
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,63,06-03,0.5047509382790208,-0.014127220328060063,0.3912151771758736
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,64,06-04,0.5429370341602859,0.224529416006209,0.4517589199422303
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,65,06-05,0.5727186714135692,0.4106596083541281,0.4989774622784308
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,66,06-06,0.5930303145435017,0.537603940209484,0.53118140636961
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,67,06-07,0.6056812830788927,0.6166703524034673,0.5512394135336198
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,68,06-08,0.6158168682890504,0.680016044538556,0.5673093010041361
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,69,06-09,0.6248375353537539,0.7363936869623182,0.5816114948718865
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,70,06-10,0.6316161152333545,0.7787586639481521,0.5923588778415367
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,71,06-11,0.6385088079782568,0.8218368270287376,0.6032871858260049
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,72,06-12,0.6472907521979684,0.8767224920746848,0.6172108865750928
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,73,06-13,0.6580007730222931,0.9436583095761892,0.6341915370146254
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,74,06-14,0.6725079204222458,1.0343255255189638,0.6571925005901471
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,75,06-15,0.6884231857813488,1.1337932403851576,0.6824260236755113
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,76,06-16,0.7028865021264943,1.2241865196537094,0.7053574934720493
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,77,06-17,0.7131992327559071,1.2886393406776198,0.7217082435562502
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,78,06-18,0.7198203846036996,1.3300204191090454,0.732206025668781
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,79,06-19,0.7215062660499268,1.340556892815758,0.734878976916071
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,80,06-20,0.7144921934941383,1.2967201264604342,0.7237582222339833
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,81,06-21,0.700870412293837,1.2115862994189464,0.7021609995282377
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,82,06-22,0.6788560304104729,1.0740001385399183,0.667257377067041
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,83,06-23,0.6468495131500783,0.8739648227042361,0.6165113056727405
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,84,06-24,0.6068586891962571,0.624028941363263,0.553106181304876
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,85,06-25,0.5624906338879682,0.3467361048948956,0.48276099241777537
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,86,06-26,0.516112611480527,0.05688131423991091,0.4092290171307689
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,87,06-27,0.4726874489416209,-0.2145186020026105,0.3403787770193502
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,88,06-28,0.4369045139294183,-0.4381558896356162,0.283645226159888
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,89,06-29,0.41593065493558184,-0.5692389585616044,0.25039134423152676
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,90,06-30,0.4119907283983355,-0.5938628325943689,0.24414462292408837
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,91,07-01,0.42362392148117556,-0.5211573447222813,0.2625889554305801
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,92,07-02,0.4414869115298431,-0.4095166801949843,0.2909105800844144
detector_external_profile_energy,V_only,V,profile_prepost_energy_k11,11,93,07-03,0.45809841557030667,-0.3056975914073505,0.3172479839058286
