window_id,bootstrap_id,object,selected_peak_day,peak_score,selected_candidate_id
W160,204,Jw,158.0,,
W160,205,P,154.0,,
W160,205,V,138.0,,
W160,205,H,157.0,,
W160,205,Je,160.0,,
W160,205,Jw,150.0,,
W160,206,P,156.0,,
W160,206,V,137.0,,
W160,206,H,154.0,,
W160,206,Je,162.0,,
W160,206,Jw,152.0,,
W160,207,P,159.0,,
W160,207,V,162.0,,
W160,207,H,164.0,,
W160,207,Je,143.0,,
W160,207,Jw,156.0,,
W160,208,P,158.0,,
W160,208,V,160.0,,
W160,208,H,146.0,,
W160,208,Je,161.0,,
W160,208,Jw,151.0,,
W160,209,P,157.0,,
W160,209,V,161.0,,
W160,209,H,155.0,,
W160,209,Je,155.0,,
W160,209,Jw,155.0,,
W160,210,P,158.0,,
W160,210,V,158.0,,
W160,210,H,158.0,,
W160,210,Je,166.0,,
W160,210,Jw,164.0,,
W160,211,P,156.0,,
W160,211,V,149.0,,
W160,211,H,155.0,,
W160,211,Je,160.0,,
W160,211,Jw,150.0,,
W160,212,P,158.0,,
W160,212,V,161.0,,
W160,212,H,151.0,,
W160,212,Je,160.0,,
W160,212,Jw,154.0,,
W160,213,P,157.0,,
W160,213,V,160.0,,
W160,213,H,147.0,,
W160,213,Je,161.0,,
W160,213,Jw,151.0,,
W160,214,P,158.0,,
W160,214,V,161.0,,
W160,214,H,155.0,,
W160,214,Je,160.0,,
W160,214,Jw,151.0,,
W160,215,P,160.0,,
W160,215,V,165.0,,
W160,215,H,153.0,,
W160,215,Je,161.0,,
W160,215,Jw,164.0,,
W160,216,P,157.0,,
W160,216,V,157.0,,
W160,216,H,159.0,,
W160,216,Je,162.0,,
W160,216,Jw,167.0,,
W160,217,P,157.0,,
W160,217,V,161.0,,
W160,217,H,155.0,,
W160,217,Je,161.0,,
W160,217,Jw,164.0,,
W160,218,P,158.0,,
W160,218,V,162.0,,
W160,218,H,154.0,,
W160,218,Je,154.0,,
W160,218,Jw,165.0,,
W160,219,P,158.0,,
W160,219,V,161.0,,
W160,219,H,164.0,,
W160,219,Je,160.0,,
W160,219,Jw,158.0,,
W160,220,P,158.0,,
W160,220,V,157.0,,
W160,220,H,156.0,,
W160,220,Je,160.0,,
W160,220,Jw,151.0,,
W160,221,P,159.0,,
W160,221,V,167.0,,
W160,221,H,155.0,,
W160,221,Je,162.0,,
W160,221,Jw,151.0,,
W160,222,P,157.0,,
W160,222,V,162.0,,
W160,222,H,156.0,,
W160,222,Je,162.0,,
W160,222,Jw,160.0,,
W160,223,P,156.0,,
W160,223,V,156.0,,
W160,223,H,155.0,,
W160,223,Je,161.0,,
W160,223,Jw,164.0,,
W160,224,P,159.0,,
W160,224,V,161.0,,
W160,224,H,156.0,,
W160,224,Je,161.0,,
W160,224,Jw,158.0,,
W160,225,P,157.0,,
W160,225,V,161.0,,
W160,225,H,165.0,,
W160,225,Je,162.0,,
W160,225,Jw,147.0,,
W160,226,P,156.0,,
W160,226,V,160.0,,
W160,226,H,156.0,,
W160,226,Je,163.0,,
W160,226,Jw,150.0,,
W160,227,P,157.0,,
W160,227,V,162.0,,
W160,227,H,162.0,,
W160,227,Je,163.0,,
W160,227,Jw,165.0,,
W160,228,P,158.0,,
W160,228,V,159.0,,
W160,228,H,154.0,,
W160,228,Je,161.0,,
W160,228,Jw,153.0,,
W160,229,P,158.0,,
W160,229,V,156.0,,
W160,229,H,163.0,,
W160,229,Je,163.0,,
W160,229,Jw,150.0,,
W160,230,P,156.0,,
W160,230,V,160.0,,
W160,230,H,155.0,,
W160,230,Je,165.0,,
W160,230,Jw,152.0,,
W160,231,P,160.0,,
W160,231,V,162.0,,
W160,231,H,154.0,,
W160,231,Je,163.0,,
W160,231,Jw,150.0,,
W160,232,P,156.0,,
W160,232,V,159.0,,
W160,232,H,153.0,,
W160,232,Je,162.0,,
W160,232,Jw,151.0,,
W160,233,P,157.0,,
W160,233,V,157.0,,
W160,233,H,155.0,,
W160,233,Je,165.0,,
W160,233,Jw,163.0,,
W160,234,P,163.0,,
W160,234,V,162.0,,
W160,234,H,155.0,,
W160,234,Je,161.0,,
W160,234,Jw,151.0,,
W160,235,P,157.0,,
W160,235,V,161.0,,
W160,235,H,155.0,,
W160,235,Je,154.0,,
W160,235,Jw,157.0,,
W160,236,P,158.0,,
W160,236,V,162.0,,
W160,236,H,159.0,,
W160,236,Je,159.0,,
W160,236,Jw,166.0,,
W160,237,P,157.0,,
W160,237,V,151.0,,
W160,237,H,167.0,,
W160,237,Je,163.0,,
W160,237,Jw,149.0,,
W160,238,P,157.0,,
W160,238,V,161.0,,
W160,238,H,154.0,,
W160,238,Je,161.0,,
W160,238,Jw,164.0,,
W160,239,P,155.0,,
W160,239,V,154.0,,
W160,239,H,159.0,,
W160,239,Je,161.0,,
W160,239,Jw,155.0,,
W160,240,P,158.0,,
W160,240,V,162.0,,
W160,240,H,154.0,,
W160,240,Je,162.0,,
W160,240,Jw,159.0,,
W160,241,P,155.0,,
W160,241,V,135.0,,
W160,241,H,164.0,,
W160,241,Je,164.0,,
W160,241,Jw,139.0,,
W160,242,P,162.0,,
W160,242,V,161.0,,
W160,242,H,152.0,,
W160,242,Je,160.0,,
W160,242,Jw,166.0,,
W160,243,P,159.0,,
W160,243,V,163.0,,
W160,243,H,155.0,,
W160,243,Je,161.0,,
W160,243,Jw,148.0,,
W160,244,P,157.0,,
W160,244,V,156.0,,
W160,244,H,158.0,,
W160,244,Je,163.0,,
W160,244,Jw,167.0,,
W160,245,P,157.0,,
W160,245,V,162.0,,
W160,245,H,165.0,,
W160,245,Je,162.0,,
W160,245,Jw,157.0,,
W160,246,P,158.0,,
W160,246,V,161.0,,
W160,246,H,155.0,,
W160,246,Je,161.0,,
W160,246,Jw,151.0,,
W160,247,P,158.0,,
W160,247,V,162.0,,
W160,247,H,156.0,,
W160,247,Je,161.0,,
W160,247,Jw,156.0,,
W160,248,P,158.0,,
W160,248,V,165.0,,
W160,248,H,164.0,,
W160,248,Je,162.0,,
W160,248,Jw,161.0,,
W160,249,P,164.0,,
W160,249,V,164.0,,
W160,249,H,165.0,,
W160,249,Je,160.0,,
W160,249,Jw,150.0,,
W160,250,P,157.0,,
W160,250,V,163.0,,
W160,250,H,155.0,,
W160,250,Je,159.0,,
W160,250,Jw,163.0,,
W160,251,P,157.0,,
W160,251,V,160.0,,
W160,251,H,156.0,,
W160,251,Je,162.0,,
W160,251,Jw,161.0,,
W160,252,P,158.0,,
W160,252,V,156.0,,
W160,252,H,156.0,,
W160,252,Je,162.0,,
W160,252,Jw,153.0,,
W160,253,P,157.0,,
W160,253,V,154.0,,
W160,253,H,156.0,,
W160,253,Je,162.0,,
W160,253,Jw,165.0,,
W160,254,P,158.0,,
W160,254,V,156.0,,
W160,254,H,162.0,,
W160,254,Je,160.0,,
W160,254,Jw,151.0,,
W160,255,P,158.0,,
W160,255,V,161.0,,
W160,255,H,165.0,,
W160,255,Je,161.0,,
W160,255,Jw,151.0,,
W160,256,P,166.0,,
W160,256,V,161.0,,
W160,256,H,153.0,,
W160,256,Je,162.0,,
W160,256,Jw,150.0,,
W160,257,P,159.0,,
W160,257,V,162.0,,
W160,257,H,155.0,,
W160,257,Je,160.0,,
W160,257,Jw,151.0,,
W160,258,P,158.0,,
W160,258,V,167.0,,
W160,258,H,156.0,,
W160,258,Je,167.0,,
W160,258,Jw,167.0,,
W160,259,P,159.0,,
W160,259,V,161.0,,
W160,259,H,163.0,,
W160,259,Je,161.0,,
W160,259,Jw,151.0,,
W160,260,P,154.0,,
W160,260,V,156.0,,
W160,260,H,157.0,,
W160,260,Je,163.0,,
W160,260,Jw,154.0,,
W160,261,P,157.0,,
W160,261,V,161.0,,
W160,261,H,155.0,,
W160,261,Je,162.0,,
W160,261,Jw,159.0,,
W160,262,P,153.0,,
W160,262,V,160.0,,
W160,262,H,154.0,,
W160,262,Je,163.0,,
W160,262,Jw,164.0,,
W160,263,P,157.0,,
W160,263,V,154.0,,
W160,263,H,156.0,,
W160,263,Je,162.0,,
W160,263,Jw,149.0,,
W160,264,P,160.0,,
W160,264,V,161.0,,
W160,264,H,158.0,,
W160,264,Je,164.0,,
W160,264,Jw,151.0,,
W160,265,P,158.0,,
W160,265,V,162.0,,
W160,265,H,152.0,,
W160,265,Je,160.0,,
W160,265,Jw,149.0,,
W160,266,P,164.0,,
W160,266,V,153.0,,
W160,266,H,158.0,,
W160,266,Je,165.0,,
W160,266,Jw,166.0,,
W160,267,P,155.0,,
W160,267,V,163.0,,
W160,267,H,163.0,,
W160,267,Je,163.0,,
W160,267,Jw,163.0,,
W160,268,P,165.0,,
W160,268,V,161.0,,
W160,268,H,154.0,,
W160,268,Je,161.0,,
W160,268,Jw,163.0,,
W160,269,P,160.0,,
W160,269,V,162.0,,
W160,269,H,164.0,,
W160,269,Je,162.0,,
W160,269,Jw,162.0,,
W160,270,P,161.0,,
W160,270,V,154.0,,
W160,270,H,154.0,,
W160,270,Je,162.0,,
W160,270,Jw,144.0,,
W160,271,P,156.0,,
W160,271,V,149.0,,
W160,271,H,154.0,,
W160,271,Je,162.0,,
W160,271,Jw,159.0,,
W160,272,P,157.0,,
W160,272,V,153.0,,
W160,272,H,147.0,,
W160,272,Je,161.0,,
W160,272,Jw,164.0,,
W160,273,P,156.0,,
W160,273,V,156.0,,
W160,273,H,152.0,,
W160,273,Je,163.0,,
W160,273,Jw,152.0,,
W160,274,P,154.0,,
W160,274,V,161.0,,
W160,274,H,154.0,,
W160,274,Je,161.0,,
W160,274,Jw,148.0,,
W160,275,P,157.0,,
W160,275,V,162.0,,
W160,275,H,155.0,,
W160,275,Je,158.0,,
W160,275,Jw,167.0,,
W160,276,P,157.0,,
W160,276,V,156.0,,
W160,276,H,155.0,,
W160,276,Je,162.0,,
W160,276,Jw,160.0,,
W160,277,P,156.0,,
W160,277,V,161.0,,
W160,277,H,155.0,,
W160,277,Je,162.0,,
W160,277,Jw,154.0,,
W160,278,P,158.0,,
W160,278,V,160.0,,
W160,278,H,155.0,,
W160,278,Je,159.0,,
W160,278,Jw,154.0,,
W160,279,P,158.0,,
W160,279,V,161.0,,
W160,279,H,158.0,,
W160,279,Je,165.0,,
W160,279,Jw,152.0,,
W160,280,P,157.0,,
W160,280,V,143.0,,
W160,280,H,156.0,,
W160,280,Je,159.0,,
W160,280,Jw,151.0,,
W160,281,P,158.0,,
W160,281,V,161.0,,
W160,281,H,155.0,,
W160,281,Je,161.0,,
W160,281,Jw,167.0,,
W160,282,P,152.0,,
W160,282,V,155.0,,
W160,282,H,159.0,,
W160,282,Je,162.0,,
W160,282,Jw,163.0,,
W160,283,P,160.0,,
W160,283,V,164.0,,
W160,283,H,163.0,,
W160,283,Je,162.0,,
W160,283,Jw,150.0,,
W160,284,P,157.0,,
W160,284,V,155.0,,
W160,284,H,155.0,,
W160,284,Je,162.0,,
W160,284,Jw,151.0,,
W160,285,P,155.0,,
W160,285,V,159.0,,
W160,285,H,144.0,,
W160,285,Je,162.0,,
W160,285,Jw,153.0,,
W160,286,P,158.0,,
W160,286,V,161.0,,
W160,286,H,156.0,,
W160,286,Je,162.0,,
W160,286,Jw,159.0,,
W160,287,P,158.0,,
W160,287,V,162.0,,
W160,287,H,155.0,,
W160,287,Je,163.0,,
W160,287,Jw,159.0,,
W160,288,P,157.0,,
W160,288,V,155.0,,
W160,288,H,157.0,,
W160,288,Je,162.0,,
W160,288,Jw,153.0,,
W160,289,P,158.0,,
W160,289,V,163.0,,
W160,289,H,154.0,,
W160,289,Je,160.0,,
W160,289,Jw,152.0,,
W160,290,P,157.0,,
W160,290,V,162.0,,
W160,290,H,162.0,,
W160,290,Je,161.0,,
W160,290,Jw,157.0,,
W160,291,P,158.0,,
W160,291,V,163.0,,
W160,291,H,156.0,,
W160,291,Je,161.0,,
W160,291,Jw,150.0,,
W160,292,P,157.0,,
W160,292,V,161.0,,
W160,292,H,153.0,,
W160,292,Je,162.0,,
W160,292,Jw,160.0,,
W160,293,P,158.0,,
W160,293,V,163.0,,
W160,293,H,155.0,,
W160,293,Je,160.0,,
W160,293,Jw,150.0,,
W160,294,P,164.0,,
W160,294,V,163.0,,
W160,294,H,155.0,,
W160,294,Je,159.0,,
W160,294,Jw,167.0,,
W160,295,P,163.0,,
W160,295,V,149.0,,
W160,295,H,159.0,,
W160,295,Je,163.0,,
W160,295,Jw,166.0,,
W160,296,P,156.0,,
W160,296,V,156.0,,
W160,296,H,154.0,,
W160,296,Je,161.0,,
W160,296,Jw,148.0,,
W160,297,P,154.0,,
W160,297,V,167.0,,
W160,297,H,158.0,,
W160,297,Je,163.0,,
W160,297,Jw,164.0,,
W160,298,P,160.0,,
W160,298,V,166.0,,
W160,298,H,156.0,,
W160,298,Je,161.0,,
W160,298,Jw,152.0,,
W160,299,P,158.0,,
W160,299,V,147.0,,
W160,299,H,158.0,,
W160,299,Je,162.0,,
W160,299,Jw,157.0,,
W160,300,P,158.0,,
W160,300,V,153.0,,
W160,300,H,163.0,,
W160,300,Je,163.0,,
W160,300,Jw,149.0,,
W160,301,P,159.0,,
W160,301,V,161.0,,
W160,301,H,164.0,,
W160,301,Je,161.0,,
W160,301,Jw,156.0,,
W160,302,P,157.0,,
W160,302,V,161.0,,
W160,302,H,152.0,,
W160,302,Je,162.0,,
W160,302,Jw,152.0,,
W160,303,P,156.0,,
W160,303,V,154.0,,
W160,303,H,148.0,,
W160,303,Je,167.0,,
W160,303,Jw,150.0,,
W160,304,P,158.0,,
W160,304,V,161.0,,
W160,304,H,154.0,,
W160,304,Je,161.0,,
W160,304,Jw,164.0,,
W160,305,P,158.0,,
W160,305,V,161.0,,
W160,305,H,155.0,,
W160,305,Je,166.0,,
W160,305,Jw,163.0,,
W160,306,P,156.0,,
W160,306,V,162.0,,
W160,306,H,154.0,,
W160,306,Je,162.0,,
W160,306,Jw,149.0,,
W160,307,P,157.0,,
W160,307,V,161.0,,
W160,307,H,148.0,,
W160,307,Je,160.0,,
W160,307,Jw,167.0,,
W160,308,P,157.0,,
W160,308,V,162.0,,
W160,308,H,163.0,,
W160,308,Je,162.0,,
W160,308,Jw,165.0,,
W160,309,P,159.0,,
W160,309,V,163.0,,
W160,309,H,164.0,,
W160,309,Je,162.0,,
W160,309,Jw,166.0,,
W160,310,P,160.0,,
W160,310,V,155.0,,
W160,310,H,165.0,,
W160,310,Je,161.0,,
W160,310,Jw,150.0,,
W160,311,P,158.0,,
W160,311,V,161.0,,
W160,311,H,163.0,,
W160,311,Je,160.0,,
W160,311,Jw,149.0,,
W160,312,P,156.0,,
W160,312,V,161.0,,
W160,312,H,163.0,,
W160,312,Je,161.0,,
W160,312,Jw,148.0,,
W160,313,P,157.0,,
W160,313,V,156.0,,
W160,313,H,163.0,,
W160,313,Je,162.0,,
W160,313,Jw,151.0,,
W160,314,P,156.0,,
W160,314,V,156.0,,
W160,314,H,155.0,,
W160,314,Je,139.0,,
W160,314,Jw,164.0,,
W160,315,P,152.0,,
W160,315,V,146.0,,
W160,315,H,156.0,,
W160,315,Je,161.0,,
W160,315,Jw,156.0,,
W160,316,P,154.0,,
W160,316,V,160.0,,
W160,316,H,155.0,,
W160,316,Je,161.0,,
W160,316,Jw,158.0,,
W160,317,P,158.0,,
W160,317,V,165.0,,
W160,317,H,153.0,,
W160,317,Je,161.0,,
W160,317,Jw,167.0,,
W160,318,P,158.0,,
W160,318,V,161.0,,
W160,318,H,154.0,,
W160,318,Je,164.0,,
W160,318,Jw,130.0,,
W160,319,P,157.0,,
W160,319,V,147.0,,
W160,319,H,159.0,,
W160,319,Je,165.0,,
W160,319,Jw,157.0,,
W160,320,P,158.0,,
W160,320,V,162.0,,
W160,320,H,165.0,,
W160,320,Je,143.0,,
W160,320,Jw,167.0,,
W160,321,P,158.0,,
W160,321,V,162.0,,
W160,321,H,154.0,,
W160,321,Je,161.0,,
W160,321,Jw,166.0,,
W160,322,P,154.0,,
W160,322,V,160.0,,
W160,322,H,156.0,,
W160,322,Je,165.0,,
W160,322,Jw,158.0,,
W160,323,P,158.0,,
W160,323,V,161.0,,
W160,323,H,155.0,,
W160,323,Je,160.0,,
W160,323,Jw,149.0,,
W160,324,P,165.0,,
W160,324,V,162.0,,
W160,324,H,164.0,,
W160,324,Je,162.0,,
W160,324,Jw,163.0,,
W160,325,P,158.0,,
W160,325,V,162.0,,
W160,325,H,165.0,,
W160,325,Je,161.0,,
W160,325,Jw,165.0,,
W160,326,P,158.0,,
W160,326,V,160.0,,
W160,326,H,147.0,,
W160,326,Je,159.0,,
W160,326,Jw,158.0,,
W160,327,P,157.0,,
W160,327,V,158.0,,
W160,327,H,156.0,,
W160,327,Je,158.0,,
W160,327,Jw,161.0,,
W160,328,P,155.0,,
W160,328,V,155.0,,
W160,328,H,166.0,,
W160,328,Je,162.0,,
W160,328,Jw,165.0,,
W160,329,P,158.0,,
W160,329,V,165.0,,
W160,329,H,159.0,,
W160,329,Je,155.0,,
W160,329,Jw,158.0,,
W160,330,P,165.0,,
W160,330,V,162.0,,
W160,330,H,156.0,,
W160,330,Je,164.0,,
W160,330,Jw,165.0,,
W160,331,P,158.0,,
W160,331,V,161.0,,
W160,331,H,166.0,,
W160,331,Je,160.0,,
W160,331,Jw,145.0,,
W160,332,P,156.0,,
W160,332,V,161.0,,
W160,332,H,156.0,,
W160,332,Je,161.0,,
W160,332,Jw,162.0,,
W160,333,P,156.0,,
W160,333,V,162.0,,
W160,333,H,154.0,,
W160,333,Je,162.0,,
W160,333,Jw,155.0,,
W160,334,P,158.0,,
W160,334,V,162.0,,
W160,334,H,155.0,,
W160,334,Je,135.0,,
W160,334,Jw,154.0,,
W160,335,P,164.0,,
W160,335,V,162.0,,
W160,335,H,155.0,,
W160,335,Je,163.0,,
W160,335,Jw,152.0,,
W160,336,P,158.0,,
W160,336,V,156.0,,
W160,336,H,153.0,,
W160,336,Je,165.0,,
W160,336,Jw,159.0,,
W160,337,P,158.0,,
W160,337,V,164.0,,
W160,337,H,154.0,,
W160,337,Je,158.0,,
W160,337,Jw,152.0,,
W160,338,P,158.0,,
W160,338,V,161.0,,
W160,338,H,155.0,,
W160,338,Je,163.0,,
W160,338,Jw,156.0,,
W160,339,P,158.0,,
W160,339,V,163.0,,
W160,339,H,164.0,,
W160,339,Je,159.0,,
W160,339,Jw,155.0,,
W160,340,P,159.0,,
W160,340,V,161.0,,
W160,340,H,155.0,,
W160,340,Je,162.0,,
W160,340,Jw,154.0,,
W160,341,P,158.0,,
W160,341,V,162.0,,
W160,341,H,165.0,,
W160,341,Je,158.0,,
W160,341,Jw,146.0,,
W160,342,P,160.0,,
W160,342,V,162.0,,
W160,342,H,153.0,,
W160,342,Je,160.0,,
W160,342,Jw,155.0,,
W160,343,P,161.0,,
W160,343,V,161.0,,
W160,343,H,162.0,,
W160,343,Je,162.0,,
W160,343,Jw,150.0,,
W160,344,P,160.0,,
W160,344,V,161.0,,
W160,344,H,155.0,,
W160,344,Je,162.0,,
W160,344,Jw,163.0,,
W160,345,P,156.0,,
W160,345,V,163.0,,
W160,345,H,155.0,,
W160,345,Je,161.0,,
W160,345,Jw,152.0,,
W160,346,P,156.0,,
W160,346,V,160.0,,
W160,346,H,147.0,,
W160,346,Je,162.0,,
W160,346,Jw,154.0,,
W160,347,P,157.0,,
W160,347,V,163.0,,
W160,347,H,165.0,,
W160,347,Je,160.0,,
W160,347,Jw,166.0,,
W160,348,P,159.0,,
W160,348,V,162.0,,
W160,348,H,155.0,,
W160,348,Je,165.0,,
W160,348,Jw,144.0,,
W160,349,P,158.0,,
W160,349,V,162.0,,
W160,349,H,163.0,,
W160,349,Je,165.0,,
W160,349,Jw,149.0,,
W160,350,P,157.0,,
W160,350,V,160.0,,
W160,350,H,163.0,,
W160,350,Je,164.0,,
W160,350,Jw,156.0,,
W160,351,P,165.0,,
W160,351,V,161.0,,
W160,351,H,153.0,,
W160,351,Je,161.0,,
W160,351,Jw,162.0,,
W160,352,P,155.0,,
W160,352,V,165.0,,
W160,352,H,154.0,,
W160,352,Je,162.0,,
W160,352,Jw,151.0,,
W160,353,P,157.0,,
W160,353,V,155.0,,
W160,353,H,158.0,,
W160,353,Je,161.0,,
W160,353,Jw,164.0,,
W160,354,P,158.0,,
W160,354,V,159.0,,
W160,354,H,154.0,,
W160,354,Je,161.0,,
W160,354,Jw,149.0,,
W160,355,P,159.0,,
W160,355,V,167.0,,
W160,355,H,166.0,,
W160,355,Je,162.0,,
W160,355,Jw,150.0,,
W160,356,P,156.0,,
W160,356,V,155.0,,
W160,356,H,164.0,,
W160,356,Je,162.0,,
W160,356,Jw,155.0,,
W160,357,P,155.0,,
W160,357,V,154.0,,
W160,357,H,158.0,,
W160,357,Je,161.0,,
W160,357,Jw,165.0,,
W160,358,P,164.0,,
W160,358,V,161.0,,
W160,358,H,155.0,,
W160,358,Je,160.0,,
W160,358,Jw,163.0,,
W160,359,P,158.0,,
W160,359,V,160.0,,
W160,359,H,147.0,,
W160,359,Je,161.0,,
W160,359,Jw,147.0,,
W160,360,P,158.0,,
W160,360,V,162.0,,
W160,360,H,155.0,,
W160,360,Je,164.0,,
W160,360,Jw,154.0,,
W160,361,P,156.0,,
W160,361,V,165.0,,
W160,361,H,156.0,,
W160,361,Je,161.0,,
W160,361,Jw,166.0,,
W160,362,P,155.0,,
W160,362,V,157.0,,
W160,362,H,150.0,,
W160,362,Je,161.0,,
W160,362,Jw,152.0,,
W160,363,P,157.0,,
W160,363,V,159.0,,
W160,363,H,155.0,,
W160,363,Je,161.0,,
W160,363,Jw,154.0,,
W160,364,P,160.0,,
W160,364,V,162.0,,
W160,364,H,156.0,,
W160,364,Je,163.0,,
W160,364,Jw,159.0,,
W160,365,P,155.0,,
W160,365,V,156.0,,
W160,365,H,155.0,,
W160,365,Je,161.0,,
W160,365,Jw,151.0,,
W160,366,P,158.0,,
W160,366,V,160.0,,
W160,366,H,158.0,,
W160,366,Je,161.0,,
W160,366,Jw,156.0,,
W160,367,P,158.0,,
W160,367,V,162.0,,
W160,367,H,155.0,,
W160,367,Je,161.0,,
W160,367,Jw,155.0,,
W160,368,P,156.0,,
W160,368,V,160.0,,
W160,368,H,156.0,,
W160,368,Je,161.0,,
W160,368,Jw,151.0,,
W160,369,P,158.0,,
W160,369,V,160.0,,
W160,369,H,164.0,,
W160,369,Je,130.0,,
W160,369,Jw,167.0,,
W160,370,P,157.0,,
W160,370,V,164.0,,
W160,370,H,154.0,,
W160,370,Je,160.0,,
W160,370,Jw,167.0,,
W160,371,P,157.0,,
W160,371,V,160.0,,
W160,371,H,155.0,,
W160,371,Je,163.0,,
W160,371,Jw,156.0,,
W160,372,P,158.0,,
W160,372,V,141.0,,
W160,372,H,155.0,,
W160,372,Je,159.0,,
W160,372,Jw,149.0,,
W160,373,P,158.0,,
W160,373,V,161.0,,
W160,373,H,154.0,,
W160,373,Je,161.0,,
W160,373,Jw,167.0,,
W160,374,P,158.0,,
W160,374,V,161.0,,
W160,374,H,154.0,,
W160,374,Je,159.0,,
W160,374,Jw,149.0,,
W160,375,P,158.0,,
W160,375,V,162.0,,
W160,375,H,155.0,,
W160,375,Je,161.0,,
W160,375,Jw,163.0,,
W160,376,P,156.0,,
W160,376,V,160.0,,
W160,376,H,154.0,,
W160,376,Je,161.0,,
W160,376,Jw,156.0,,
W160,377,P,156.0,,
W160,377,V,163.0,,
W160,377,H,155.0,,
W160,377,Je,160.0,,
W160,377,Jw,156.0,,
W160,378,P,158.0,,
W160,378,V,167.0,,
W160,378,H,154.0,,
W160,378,Je,161.0,,
W160,378,Jw,156.0,,
W160,379,P,158.0,,
W160,379,V,160.0,,
W160,379,H,154.0,,
W160,379,Je,161.0,,
W160,379,Jw,150.0,,
W160,380,P,159.0,,
W160,380,V,161.0,,
W160,380,H,155.0,,
W160,380,Je,165.0,,
W160,380,Jw,159.0,,
W160,381,P,160.0,,
W160,381,V,161.0,,
W160,381,H,159.0,,
W160,381,Je,163.0,,
W160,381,Jw,154.0,,
W160,382,P,163.0,,
W160,382,V,136.0,,
W160,382,H,164.0,,
W160,382,Je,162.0,,
W160,382,Jw,160.0,,
W160,383,P,156.0,,
W160,383,V,157.0,,
W160,383,H,156.0,,
W160,383,Je,161.0,,
W160,383,Jw,150.0,,
W160,384,P,165.0,,
W160,384,V,162.0,,
W160,384,H,155.0,,
W160,384,Je,163.0,,
W160,384,Jw,165.0,,
W160,385,P,166.0,,
W160,385,V,162.0,,
W160,385,H,156.0,,
W160,385,Je,163.0,,
W160,385,Jw,159.0,,
W160,386,P,158.0,,
W160,386,V,156.0,,
W160,386,H,165.0,,
W160,386,Je,161.0,,
W160,386,Jw,150.0,,
W160,387,P,154.0,,
W160,387,V,156.0,,
W160,387,H,159.0,,
W160,387,Je,163.0,,
W160,387,Jw,162.0,,
W160,388,P,163.0,,
W160,388,V,162.0,,
W160,388,H,154.0,,
W160,388,Je,162.0,,
W160,388,Jw,154.0,,
W160,389,P,159.0,,
W160,389,V,161.0,,
W160,389,H,154.0,,
W160,389,Je,155.0,,
W160,389,Jw,145.0,,
W160,390,P,158.0,,
W160,390,V,163.0,,
W160,390,H,154.0,,
W160,390,Je,160.0,,
W160,390,Jw,148.0,,
W160,391,P,154.0,,
W160,391,V,160.0,,
W160,391,H,154.0,,
W160,391,Je,163.0,,
W160,391,Jw,157.0,,
W160,392,P,158.0,,
W160,392,V,163.0,,
W160,392,H,155.0,,
W160,392,Je,159.0,,
W160,392,Jw,154.0,,
W160,393,P,158.0,,
W160,393,V,161.0,,
W160,393,H,159.0,,
W160,393,Je,166.0,,
W160,393,Jw,151.0,,
W160,394,P,159.0,,
W160,394,V,162.0,,
W160,394,H,156.0,,
W160,394,Je,155.0,,
W160,394,Jw,151.0,,
W160,395,P,158.0,,
W160,395,V,161.0,,
W160,395,H,165.0,,
W160,395,Je,161.0,,
W160,395,Jw,155.0,,
W160,396,P,158.0,,
W160,396,V,163.0,,
W160,396,H,165.0,,
W160,396,Je,161.0,,
W160,396,Jw,151.0,,
W160,397,P,153.0,,
W160,397,V,148.0,,
W160,397,H,157.0,,
W160,397,Je,163.0,,
W160,397,Jw,162.0,,
W160,398,P,154.0,,
W160,398,V,155.0,,
W160,398,H,155.0,,
W160,398,Je,164.0,,
W160,398,Jw,164.0,,
W160,399,P,157.0,,
W160,399,V,159.0,,
W160,399,H,154.0,,
W160,399,Je,159.0,,
W160,399,Jw,158.0,,
W160,400,P,158.0,,
W160,400,V,158.0,,
W160,400,H,158.0,,
W160,400,Je,167.0,,
W160,400,Jw,149.0,,
W160,401,P,156.0,,
W160,401,V,152.0,,
W160,401,H,155.0,,
W160,401,Je,165.0,,
W160,401,Jw,145.0,,
W160,402,P,157.0,,
W160,402,V,161.0,,
W160,402,H,153.0,,
W160,402,Je,165.0,,
W160,402,Jw,160.0,,
W160,403,P,159.0,,
W160,403,V,161.0,,
W160,403,H,153.0,,
W160,403,Je,159.0,,
W160,403,Jw,152.0,,
W160,404,P,157.0,,
W160,404,V,160.0,,
W160,404,H,155.0,,
W160,404,Je,164.0,,
W160,404,Jw,147.0,,
W160,405,P,157.0,,
W160,405,V,161.0,,
W160,405,H,153.0,,
W160,405,Je,162.0,,
W160,405,Jw,157.0,,
W160,406,P,163.0,,
W160,406,V,165.0,,
W160,406,H,155.0,,
W160,406,Je,164.0,,
W160,406,Jw,164.0,,
W160,407,P,158.0,,
W160,407,V,160.0,,
W160,407,H,155.0,,
W160,407,Je,161.0,,
W160,407,Jw,150.0,,
W160,408,P,156.0,,
W160,408,V,162.0,,
W160,408,H,155.0,,
W160,408,Je,161.0,,
W160,408,Jw,152.0,,
W160,409,P,158.0,,
W160,409,V,162.0,,
W160,409,H,155.0,,
W160,409,Je,161.0,,
W160,409,Jw,150.0,,
