window_id,object_A,object_B,tau_sync_primary,tau_sync_q50,tau_sync_q75,tau_sync_q90,delta_observed,delta_median,delta_q025,delta_q975,P_within_tau_q50,P_within_tau_q75,P_within_tau_q90,synchrony_decision,tau_quality_flag,mode,phase_group,phase_group_size,years_in_phase_group,group_role
W081,P,Je,10.0,3.0,10.0,16.0,-19.0,0.0,-21.0,12.0,0.348,0.804,0.934,synchrony_tendency,normal,1,PC_high,15,1980;1987;1988;1991;1996;1998;1999;2011;2013;2015;2016;2018;2020;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W081,P,Jw,10.0,3.0,10.0,16.0,-5.0,-3.0,-17.525,8.0,0.318,0.858,0.964,synchrony_tendency,normal,1,PC_high,15,1980;1987;1988;1991;1996;1998;1999;2011;2013;2015;2016;2018;2020;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W081,V,H,10.0,3.0,10.0,16.0,-2.0,-3.0,-22.0,7.75,0.48065173116089616,0.8370672097759674,0.9409368635437881,synchrony_tendency,normal,1,PC_high,15,1980;1987;1988;1991;1996;1998;1999;2011;2013;2015;2016;2018;2020;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W081,V,Je,10.0,3.0,10.0,16.0,-16.0,0.0,-19.0,15.0,0.496,0.762,0.924,synchrony_indeterminate,normal,1,PC_high,15,1980;1987;1988;1991;1996;1998;1999;2011;2013;2015;2016;2018;2020;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W081,V,Jw,10.0,3.0,10.0,16.0,-2.0,-2.0,-15.524999999999999,14.0,0.488,0.762,0.98,synchrony_indeterminate,normal,1,PC_high,15,1980;1987;1988;1991;1996;1998;1999;2011;2013;2015;2016;2018;2020;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W081,H,Je,10.0,3.0,10.0,16.0,-14.0,4.0,-15.75,22.75,0.2606924643584521,0.7556008146639511,0.9083503054989817,synchrony_indeterminate,normal,1,PC_high,15,1980;1987;1988;1991;1996;1998;1999;2011;2013;2015;2016;2018;2020;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W081,H,Jw,10.0,3.0,10.0,16.0,0.0,2.0,-13.0,18.5,0.37067209775967414,0.8370672097759674,0.9653767820773931,synchrony_tendency,normal,1,PC_high,15,1980;1987;1988;1991;1996;1998;1999;2011;2013;2015;2016;2018;2020;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W081,Je,Jw,10.0,3.0,10.0,16.0,14.0,-2.0,-16.0,17.0,0.382,0.758,0.946,synchrony_indeterminate,normal,1,PC_high,15,1980;1987;1988;1991;1996;1998;1999;2011;2013;2015;2016;2018;2020;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W081,P,V,6.0,4.0,6.0,9.0,-1.0,-3.0,-11.0,6.0,0.548,0.686,0.85,synchrony_indeterminate,normal,1,PC_low,15,1979;1982;1983;1985;1986;1992;1993;1997;2002;2003;2004;2010;2012;2014;2019,PC_phase_group_multi_year_peak_not_single_year_peak
W081,P,H,6.0,4.0,6.0,9.0,-6.0,-3.0,-12.0,8.0,0.57,0.692,0.838,synchrony_indeterminate,normal,1,PC_low,15,1979;1982;1983;1985;1986;1992;1993;1997;2002;2003;2004;2010;2012;2014;2019,PC_phase_group_multi_year_peak_not_single_year_peak
W081,P,Je,6.0,4.0,6.0,9.0,-4.0,-4.0,-12.0,9.0,0.48,0.68,0.876,synchrony_indeterminate,normal,1,PC_low,15,1979;1982;1983;1985;1986;1992;1993;1997;2002;2003;2004;2010;2012;2014;2019,PC_phase_group_multi_year_peak_not_single_year_peak
W081,P,Jw,6.0,4.0,6.0,9.0,4.0,2.0,-6.0,10.0,0.6753507014028056,0.8336673346693386,0.9378757515030061,synchrony_tendency,normal,1,PC_low,15,1979;1982;1983;1985;1986;1992;1993;1997;2002;2003;2004;2010;2012;2014;2019,PC_phase_group_multi_year_peak_not_single_year_peak
W081,V,H,6.0,4.0,6.0,9.0,-5.0,-1.0,-9.524999999999999,11.0,0.556,0.708,0.912,synchrony_indeterminate,normal,1,PC_low,15,1979;1982;1983;1985;1986;1992;1993;1997;2002;2003;2004;2010;2012;2014;2019,PC_phase_group_multi_year_peak_not_single_year_peak
W081,V,Je,6.0,4.0,6.0,9.0,-3.0,0.0,-10.0,12.0,0.558,0.734,0.872,synchrony_indeterminate,normal,1,PC_low,15,1979;1982;1983;1985;1986;1992;1993;1997;2002;2003;2004;2010;2012;2014;2019,PC_phase_group_multi_year_peak_not_single_year_peak
W081,V,Jw,6.0,4.0,6.0,9.0,5.0,5.0,-7.0,18.55000000000001,0.40080160320641284,0.6072144288577155,0.8216432865731463,synchrony_indeterminate,normal,1,PC_low,15,1979;1982;1983;1985;1986;1992;1993;1997;2002;2003;2004;2010;2012;2014;2019,PC_phase_group_multi_year_peak_not_single_year_peak
W081,H,Je,6.0,4.0,6.0,9.0,2.0,0.5,-11.524999999999999,13.0,0.648,0.762,0.882,synchrony_indeterminate,normal,1,PC_low,15,1979;1982;1983;1985;1986;1992;1993;1997;2002;2003;2004;2010;2012;2014;2019,PC_phase_group_multi_year_peak_not_single_year_peak
W081,H,Jw,6.0,4.0,6.0,9.0,10.0,6.0,-7.0,18.55000000000001,0.3486973947895792,0.5410821643286573,0.7535070140280561,synchrony_indeterminate,normal,1,PC_low,15,1979;1982;1983;1985;1986;1992;1993;1997;2002;2003;2004;2010;2012;2014;2019,PC_phase_group_multi_year_peak_not_single_year_peak
W081,Je,Jw,6.0,4.0,6.0,9.0,8.0,5.0,-6.0,16.0,0.4408817635270541,0.5871743486973948,0.7775551102204409,synchrony_indeterminate,normal,1,PC_low,15,1979;1982;1983;1985;1986;1992;1993;1997;2002;2003;2004;2010;2012;2014;2019,PC_phase_group_multi_year_peak_not_single_year_peak
W081,P,V,3.0,2.0,3.0,5.0,1.0,1.0,-3.0,8.0,0.692,0.77,0.882,synchrony_indeterminate,normal,1,PC_mid,15,1981;1984;1989;1990;1994;1995;2000;2001;2005;2006;2007;2008;2009;2017;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W081,P,H,3.0,2.0,3.0,5.0,-1.0,-1.0,-5.0,7.0,0.694,0.834,0.942,synchrony_tendency,normal,1,PC_mid,15,1981;1984;1989;1990;1994;1995;2000;2001;2005;2006;2007;2008;2009;2017;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W081,P,Je,3.0,2.0,3.0,5.0,-1.0,-1.0,-5.0,3.0,0.792,0.904,0.97,synchrony_tendency,normal,1,PC_mid,15,1981;1984;1989;1990;1994;1995;2000;2001;2005;2006;2007;2008;2009;2017;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W081,P,Jw,3.0,2.0,3.0,5.0,0.0,-3.0,-14.0,11.0,0.3026052104208417,0.41082164328657317,0.5831663326653307,synchrony_indeterminate,normal,1,PC_mid,15,1981;1984;1989;1990;1994;1995;2000;2001;2005;2006;2007;2008;2009;2017;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W081,V,H,3.0,2.0,3.0,5.0,-2.0,-2.0,-8.0,8.524999999999977,0.572,0.718,0.878,synchrony_indeterminate,normal,1,PC_mid,15,1981;1984;1989;1990;1994;1995;2000;2001;2005;2006;2007;2008;2009;2017;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W081,V,Je,3.0,2.0,3.0,5.0,-2.0,-2.0,-9.0,4.524999999999977,0.534,0.662,0.826,synchrony_indeterminate,normal,1,PC_mid,15,1981;1984;1989;1990;1994;1995;2000;2001;2005;2006;2007;2008;2009;2017;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W081,V,Jw,3.0,2.0,3.0,5.0,-1.0,-4.0,-17.0,9.0,0.23446893787575152,0.3186372745490982,0.5250501002004008,synchrony_indeterminate,normal,1,PC_mid,15,1981;1984;1989;1990;1994;1995;2000;2001;2005;2006;2007;2008;2009;2017;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W081,H,Je,3.0,2.0,3.0,5.0,0.0,0.0,-7.0,5.0,0.714,0.82,0.936,synchrony_tendency,normal,1,PC_mid,15,1981;1984;1989;1990;1994;1995;2000;2001;2005;2006;2007;2008;2009;2017;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W081,H,Jw,3.0,2.0,3.0,5.0,1.0,-2.0,-15.0,10.550000000000011,0.33867735470941884,0.4589178356713427,0.6693386773547094,synchrony_indeterminate,normal,1,PC_mid,15,1981;1984;1989;1990;1994;1995;2000;2001;2005;2006;2007;2008;2009;2017;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W081,Je,Jw,3.0,2.0,3.0,5.0,1.0,-2.0,-16.0,11.0,0.374749498997996,0.503006012024048,0.6533066132264529,synchrony_indeterminate,normal,1,PC_mid,15,1981;1984;1989;1990;1994;1995;2000;2001;2005;2006;2007;2008;2009;2017;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W081,P,V,12.0,5.0,12.0,17.0,-5.0,0.0,-13.0,13.0,0.614,0.912,0.998,synchrony_tendency,broad_resolution_warning,2,PC_high,15,1980;1982;1983;1991;1992;1993;1995;1996;2014;2016;2017;2019;2020;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W081,P,H,12.0,5.0,12.0,17.0,9.0,0.0,-13.524999999999999,12.0,0.638,0.946,0.994,synchrony_tendency,broad_resolution_warning,2,PC_high,15,1980;1982;1983;1991;1992;1993;1995;1996;2014;2016;2017;2019;2020;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W081,P,Je,12.0,5.0,12.0,17.0,-9.0,-2.0,-18.549999999999997,12.0,0.5370741482965932,0.8496993987975952,0.9679358717434869,synchrony_tendency,broad_resolution_warning,2,PC_high,15,1980;1982;1983;1991;1992;1993;1995;1996;2014;2016;2017;2019;2020;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W081,P,Jw,12.0,5.0,12.0,17.0,2.0,-4.0,-14.0,5.524999999999977,0.642,0.956,0.992,synchrony_tendency,broad_resolution_warning,2,PC_high,15,1980;1982;1983;1991;1992;1993;1995;1996;2014;2016;2017;2019;2020;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W081,V,H,12.0,5.0,12.0,17.0,14.0,0.0,-17.0,17.0,0.594,0.768,0.956,synchrony_indeterminate,broad_resolution_warning,2,PC_high,15,1980;1982;1983;1991;1992;1993;1995;1996;2014;2016;2017;2019;2020;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W081,V,Je,12.0,5.0,12.0,17.0,-4.0,-3.0,-22.0,16.0,0.4909819639278557,0.7735470941883767,0.8877755511022044,synchrony_indeterminate,broad_resolution_warning,2,PC_high,15,1980;1982;1983;1991;1992;1993;1995;1996;2014;2016;2017;2019;2020;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W081,V,Jw,12.0,5.0,12.0,17.0,7.0,-5.0,-16.0,13.0,0.402,0.862,0.984,synchrony_tendency,broad_resolution_warning,2,PC_high,15,1980;1982;1983;1991;1992;1993;1995;1996;2014;2016;2017;2019;2020;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W081,H,Je,12.0,5.0,12.0,17.0,-18.0,-2.0,-21.0,14.0,0.5230460921843687,0.7675350701402806,0.9338677354709419,synchrony_indeterminate,broad_resolution_warning,2,PC_high,15,1980;1982;1983;1991;1992;1993;1995;1996;2014;2016;2017;2019;2020;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W081,H,Jw,12.0,5.0,12.0,17.0,-7.0,-5.0,-15.524999999999999,10.0,0.482,0.948,0.984,synchrony_tendency,broad_resolution_warning,2,PC_high,15,1980;1982;1983;1991;1992;1993;1995;1996;2014;2016;2017;2019;2020;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W081,Je,Jw,12.0,5.0,12.0,17.0,11.0,-1.0,-15.0,16.0,0.46893787575150303,0.8777555110220441,0.969939879759519,synchrony_tendency,broad_resolution_warning,2,PC_high,15,1980;1982;1983;1991;1992;1993;1995;1996;2014;2016;2017;2019;2020;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W081,P,V,4.0,2.0,4.0,7.0,2.0,0.0,-3.0,9.0,0.7,0.842,0.94,synchrony_tendency,normal,2,PC_low,15,1981;1984;1985;1994;1997;2000;2001;2002;2004;2006;2008;2009;2011;2013;2018,PC_phase_group_multi_year_peak_not_single_year_peak
W081,P,H,4.0,2.0,4.0,7.0,-5.0,-1.0,-9.0,9.0,0.57,0.738,0.916,synchrony_indeterminate,normal,2,PC_low,15,1981;1984;1985;1994;1997;2000;2001;2002;2004;2006;2008;2009;2011;2013;2018,PC_phase_group_multi_year_peak_not_single_year_peak
W081,P,Je,4.0,2.0,4.0,7.0,2.0,1.0,-6.0,5.0,0.666,0.922,0.976,synchrony_tendency,normal,2,PC_low,15,1981;1984;1985;1994;1997;2000;2001;2002;2004;2006;2008;2009;2011;2013;2018,PC_phase_group_multi_year_peak_not_single_year_peak
W081,P,Jw,4.0,2.0,4.0,7.0,7.0,4.5,-9.0,12.0,0.18,0.392,0.698,synchrony_indeterminate,normal,2,PC_low,15,1981;1984;1985;1994;1997;2000;2001;2002;2004;2006;2008;2009;2011;2013;2018,PC_phase_group_multi_year_peak_not_single_year_peak
W081,V,H,4.0,2.0,4.0,7.0,-7.0,-1.0,-12.0,9.0,0.606,0.732,0.838,synchrony_indeterminate,normal,2,PC_low,15,1981;1984;1985;1994;1997;2000;2001;2002;2004;2006;2008;2009;2011;2013;2018,PC_phase_group_multi_year_peak_not_single_year_peak
W081,V,Je,4.0,2.0,4.0,7.0,0.0,0.5,-7.0,5.0,0.502,0.848,0.97,synchrony_tendency,normal,2,PC_low,15,1981;1984;1985;1994;1997;2000;2001;2002;2004;2006;2008;2009;2011;2013;2018,PC_phase_group_multi_year_peak_not_single_year_peak
W081,V,Jw,4.0,2.0,4.0,7.0,5.0,3.0,-10.0,12.0,0.212,0.408,0.732,synchrony_indeterminate,normal,2,PC_low,15,1981;1984;1985;1994;1997;2000;2001;2002;2004;2006;2008;2009;2011;2013;2018,PC_phase_group_multi_year_peak_not_single_year_peak
W081,H,Je,4.0,2.0,4.0,7.0,7.0,2.0,-7.524999999999999,9.0,0.34,0.582,0.86,synchrony_indeterminate,normal,2,PC_low,15,1981;1984;1985;1994;1997;2000;2001;2002;2004;2006;2008;2009;2011;2013;2018,PC_phase_group_multi_year_peak_not_single_year_peak
W081,H,Jw,4.0,2.0,4.0,7.0,12.0,5.0,-9.524999999999999,15.0,0.094,0.296,0.582,synchrony_indeterminate,normal,2,PC_low,15,1981;1984;1985;1994;1997;2000;2001;2002;2004;2006;2008;2009;2011;2013;2018,PC_phase_group_multi_year_peak_not_single_year_peak
W081,Je,Jw,4.0,2.0,4.0,7.0,5.0,3.0,-9.0,12.0,0.232,0.52,0.804,synchrony_indeterminate,normal,2,PC_low,15,1981;1984;1985;1994;1997;2000;2001;2002;2004;2006;2008;2009;2011;2013;2018,PC_phase_group_multi_year_peak_not_single_year_peak
W081,P,V,5.0,2.0,5.0,12.0,-7.0,-4.0,-11.0,10.524999999999977,0.216,0.634,0.974,synchrony_indeterminate,normal,2,PC_mid,15,1979;1986;1987;1988;1989;1990;1998;1999;2003;2005;2007;2010;2012;2015;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W081,P,H,5.0,2.0,5.0,12.0,-17.0,-4.0,-18.0,12.0,0.24,0.492,0.814,synchrony_indeterminate,normal,2,PC_mid,15,1979;1986;1987;1988;1989;1990;1998;1999;2003;2005;2007;2010;2012;2015;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W081,P,Je,5.0,2.0,5.0,12.0,-6.0,-4.0,-13.0,10.0,0.244,0.59,0.962,synchrony_indeterminate,normal,2,PC_mid,15,1979;1986;1987;1988;1989;1990;1998;1999;2003;2005;2007;2010;2012;2015;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W081,P,Jw,5.0,2.0,5.0,12.0,-3.0,-1.0,-8.0,11.0,0.464,0.766,0.98,synchrony_indeterminate,normal,2,PC_mid,15,1979;1986;1987;1988;1989;1990;1998;1999;2003;2005;2007;2010;2012;2015;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W081,V,H,5.0,2.0,5.0,12.0,-10.0,-2.0,-12.0,9.0,0.286,0.562,0.978,synchrony_indeterminate,normal,2,PC_mid,15,1979;1986;1987;1988;1989;1990;1998;1999;2003;2005;2007;2010;2012;2015;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W081,V,Je,5.0,2.0,5.0,12.0,1.0,0.5,-9.0,9.0,0.476,0.796,0.988,synchrony_indeterminate,normal,2,PC_mid,15,1979;1986;1987;1988;1989;1990;1998;1999;2003;2005;2007;2010;2012;2015;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W081,V,Jw,5.0,2.0,5.0,12.0,4.0,3.0,-4.0,11.0,0.35,0.732,0.988,synchrony_indeterminate,normal,2,PC_mid,15,1979;1986;1987;1988;1989;1990;1998;1999;2003;2005;2007;2010;2012;2015;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W081,H,Je,5.0,2.0,5.0,12.0,11.0,1.0,-9.0,15.0,0.312,0.566,0.922,synchrony_indeterminate,normal,2,PC_mid,15,1979;1986;1987;1988;1989;1990;1998;1999;2003;2005;2007;2010;2012;2015;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W081,H,Jw,5.0,2.0,5.0,12.0,14.0,5.0,-7.0,18.0,0.24,0.466,0.812,synchrony_indeterminate,normal,2,PC_mid,15,1979;1986;1987;1988;1989;1990;1998;1999;2003;2005;2007;2010;2012;2015;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W081,Je,Jw,5.0,2.0,5.0,12.0,3.0,2.0,-6.524999999999999,14.0,0.478,0.768,0.932,synchrony_indeterminate,normal,2,PC_mid,15,1979;1986;1987;1988;1989;1990;1998;1999;2003;2005;2007;2010;2012;2015;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W081,P,V,12.0,4.0,12.0,16.0,12.0,4.0,-8.0,17.0,0.422,0.882,0.97,synchrony_tendency,broad_resolution_warning,3,PC_high,15,1982;1985;1987;1988;1989;1991;1995;2004;2009;2012;2013;2014;2018;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W081,P,H,12.0,4.0,12.0,16.0,14.0,4.0,-10.575,14.0,0.4457831325301205,0.9216867469879518,0.9939759036144579,synchrony_tendency,broad_resolution_warning,3,PC_high,15,1982;1985;1987;1988;1989;1991;1995;2004;2009;2012;2013;2014;2018;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W081,P,Je,12.0,4.0,12.0,16.0,-11.0,1.0,-14.0,14.0,0.3460764587525151,0.8933601609657947,0.9839034205231388,synchrony_tendency,broad_resolution_warning,3,PC_high,15,1982;1985;1987;1988;1989;1991;1995;2004;2009;2012;2013;2014;2018;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W081,P,Jw,12.0,4.0,12.0,16.0,4.0,3.0,-9.0,10.0,0.56,0.988,1.0,synchrony_tendency,broad_resolution_warning,3,PC_high,15,1982;1985;1987;1988;1989;1991;1995;2004;2009;2012;2013;2014;2018;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W081,V,H,12.0,4.0,12.0,16.0,2.0,0.0,-14.0,14.574999999999989,0.5200803212851406,0.9036144578313253,0.9738955823293173,synchrony_tendency,broad_resolution_warning,3,PC_high,15,1982;1985;1987;1988;1989;1991;1995;2004;2009;2012;2013;2014;2018;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W081,V,Je,12.0,4.0,12.0,16.0,-23.0,-4.0,-21.0,17.0,0.38028169014084506,0.7806841046277666,0.8913480885311871,synchrony_indeterminate,broad_resolution_warning,3,PC_high,15,1982;1985;1987;1988;1989;1991;1995;2004;2009;2012;2013;2014;2018;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W081,V,Jw,12.0,4.0,12.0,16.0,-8.0,-3.0,-12.0,12.0,0.378,0.962,1.0,synchrony_tendency,broad_resolution_warning,3,PC_high,15,1982;1985;1987;1988;1989;1991;1995;2004;2009;2012;2013;2014;2018;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W081,H,Je,12.0,4.0,12.0,16.0,-25.0,-2.0,-19.65,12.0,0.4121212121212121,0.8383838383838383,0.9292929292929293,synchrony_tendency,broad_resolution_warning,3,PC_high,15,1982;1985;1987;1988;1989;1991;1995;2004;2009;2012;2013;2014;2018;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W081,H,Jw,12.0,4.0,12.0,16.0,-10.0,0.0,-12.0,8.574999999999989,0.5823293172690763,0.9779116465863453,0.9979919678714859,synchrony_tendency,broad_resolution_warning,3,PC_high,15,1982;1985;1987;1988;1989;1991;1995;2004;2009;2012;2013;2014;2018;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W081,Je,Jw,12.0,4.0,12.0,16.0,15.0,0.0,-10.0,16.0,0.5311871227364185,0.8913480885311871,0.9778672032193159,synchrony_tendency,broad_resolution_warning,3,PC_high,15,1982;1985;1987;1988;1989;1991;1995;2004;2009;2012;2013;2014;2018;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W081,P,V,2.0,1.0,2.0,5.0,0.0,-1.0,-5.0,4.0,0.602,0.806,0.976,synchrony_tendency,normal,3,PC_low,15,1979;1993;1994;1996;1997;1998;2000;2001;2002;2006;2015;2016;2017;2020;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W081,P,H,2.0,1.0,2.0,5.0,0.0,-1.0,-8.575,9.0,0.6024096385542169,0.8012048192771084,0.9156626506024096,synchrony_tendency,normal,3,PC_low,15,1979;1993;1994;1996;1997;1998;2000;2001;2002;2006;2015;2016;2017;2020;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W081,P,Je,2.0,1.0,2.0,5.0,4.0,3.0,-9.0,7.0,0.144,0.324,0.842,synchrony_indeterminate,normal,3,PC_low,15,1979;1993;1994;1996;1997;1998;2000;2001;2002;2006;2015;2016;2017;2020;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W081,P,Jw,2.0,1.0,2.0,5.0,-4.0,-3.0,-16.525,12.0,0.136,0.252,0.578,synchrony_indeterminate,normal,3,PC_low,15,1979;1993;1994;1996;1997;1998;2000;2001;2002;2006;2015;2016;2017;2020;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W081,V,H,2.0,1.0,2.0,5.0,0.0,0.0,-8.0,10.0,0.5441767068273092,0.7349397590361446,0.8995983935742972,synchrony_indeterminate,normal,3,PC_low,15,1979;1993;1994;1996;1997;1998;2000;2001;2002;2006;2015;2016;2017;2020;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W081,V,Je,2.0,1.0,2.0,5.0,4.0,4.0,-7.0,9.0,0.134,0.232,0.736,synchrony_indeterminate,normal,3,PC_low,15,1979;1993;1994;1996;1997;1998;2000;2001;2002;2006;2015;2016;2017;2020;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W081,V,Jw,2.0,1.0,2.0,5.0,-4.0,-2.0,-15.0,12.0,0.236,0.35,0.598,synchrony_indeterminate,normal,3,PC_low,15,1979;1993;1994;1996;1997;1998;2000;2001;2002;2006;2015;2016;2017;2020;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W081,H,Je,2.0,1.0,2.0,5.0,4.0,4.0,-9.0,12.0,0.11847389558232932,0.2389558232931727,0.6767068273092369,synchrony_indeterminate,normal,3,PC_low,15,1979;1993;1994;1996;1997;1998;2000;2001;2002;2006;2015;2016;2017;2020;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W081,H,Jw,2.0,1.0,2.0,5.0,-4.0,-2.0,-17.0,12.0,0.18875502008032127,0.30120481927710846,0.5642570281124498,synchrony_indeterminate,normal,3,PC_low,15,1979;1993;1994;1996;1997;1998;2000;2001;2002;2006;2015;2016;2017;2020;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W081,Je,Jw,2.0,1.0,2.0,5.0,-8.0,-6.0,-20.0,7.524999999999977,0.038,0.08,0.344,synchrony_indeterminate,normal,3,PC_low,15,1979;1993;1994;1996;1997;1998;2000;2001;2002;2006;2015;2016;2017;2020;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W081,P,V,7.0,2.0,7.0,12.0,-2.0,0.0,-13.0,8.0,0.452,0.862,0.97,synchrony_tendency,normal,3,PC_mid,15,1980;1981;1983;1984;1986;1990;1992;1999;2003;2005;2007;2008;2010;2011;2019,PC_phase_group_multi_year_peak_not_single_year_peak
W081,P,H,7.0,2.0,7.0,12.0,-9.0,-3.0,-16.0,11.0,0.216,0.63,0.876,synchrony_indeterminate,normal,3,PC_mid,15,1980;1981;1983;1984;1986;1990;1992;1999;2003;2005;2007;2008;2010;2011;2019,PC_phase_group_multi_year_peak_not_single_year_peak
W081,P,Je,7.0,2.0,7.0,12.0,-8.0,-1.0,-13.0,11.0,0.284,0.736,0.958,synchrony_indeterminate,normal,3,PC_mid,15,1980;1981;1983;1984;1986;1990;1992;1999;2003;2005;2007;2008;2010;2011;2019,PC_phase_group_multi_year_peak_not_single_year_peak
W081,P,Jw,7.0,2.0,7.0,12.0,5.0,3.0,-10.0,13.0,0.202,0.652,0.958,synchrony_indeterminate,normal,3,PC_mid,15,1980;1981;1983;1984;1986;1990;1992;1999;2003;2005;2007;2008;2010;2011;2019,PC_phase_group_multi_year_peak_not_single_year_peak
W081,V,H,7.0,2.0,7.0,12.0,-7.0,-3.0,-12.0,9.0,0.224,0.76,0.976,synchrony_indeterminate,normal,3,PC_mid,15,1980;1981;1983;1984;1986;1990;1992;1999;2003;2005;2007;2008;2010;2011;2019,PC_phase_group_multi_year_peak_not_single_year_peak
W081,V,Je,7.0,2.0,7.0,12.0,-6.0,-2.0,-12.0,11.0,0.132,0.758,0.962,synchrony_indeterminate,normal,3,PC_mid,15,1980;1981;1983;1984;1986;1990;1992;1999;2003;2005;2007;2008;2010;2011;2019,PC_phase_group_multi_year_peak_not_single_year_peak
W081,V,Jw,7.0,2.0,7.0,12.0,7.0,5.0,-10.0,11.0,0.088,0.72,0.972,synchrony_indeterminate,normal,3,PC_mid,15,1980;1981;1983;1984;1986;1990;1992;1999;2003;2005;2007;2008;2010;2011;2019,PC_phase_group_multi_year_peak_not_single_year_peak
W081,H,Je,7.0,2.0,7.0,12.0,1.0,1.0,-13.0,17.0,0.318,0.548,0.786,synchrony_indeterminate,normal,3,PC_mid,15,1980;1981;1983;1984;1986;1990;1992;1999;2003;2005;2007;2008;2010;2011;2019,PC_phase_group_multi_year_peak_not_single_year_peak
W081,H,Jw,7.0,2.0,7.0,12.0,14.0,6.5,-12.0,18.0,0.252,0.478,0.774,synchrony_indeterminate,normal,3,PC_mid,15,1980;1981;1983;1984;1986;1990;1992;1999;2003;2005;2007;2008;2010;2011;2019,PC_phase_group_multi_year_peak_not_single_year_peak
W081,Je,Jw,7.0,2.0,7.0,12.0,13.0,2.0,-12.0,16.0,0.378,0.536,0.844,synchrony_indeterminate,normal,3,PC_mid,15,1980;1981;1983;1984;1986;1990;1992;1999;2003;2005;2007;2008;2010;2011;2019,PC_phase_group_multi_year_peak_not_single_year_peak
W113,P,V,3.0,1.0,3.0,8.0,2.0,2.0,-4.0,11.0,0.382,0.64,0.872,synchrony_indeterminate,normal,1,PC_high,15,1981;1984;1985;1986;1989;1994;1999;2000;2001;2002;2004;2011;2012;2015;2018,PC_phase_group_multi_year_peak_not_single_year_peak
W113,P,H,3.0,1.0,3.0,8.0,3.0,3.0,-7.0,11.0,0.18,0.448,0.836,synchrony_indeterminate,normal,1,PC_high,15,1981;1984;1985;1986;1989;1994;1999;2000;2001;2002;2004;2011;2012;2015;2018,PC_phase_group_multi_year_peak_not_single_year_peak
