window_id,target_name,year,mean_count_high,mean_count_low,count_difference_high_minus_low,present_prob_high,present_prob_low,present_prob_difference,abs_count_difference,year_leverage_rank
W081,W081_P_vs_V_delta_peak,1979,1.0089820359281436,1.1111111111111112,-0.10212907518296754,0.6317365269461078,0.6756756756756757,-0.043939148729567834,0.10212907518296754,38.0
W081,W081_P_vs_V_delta_peak,1980,0.8862275449101796,1.1291291291291292,-0.24290158421894958,0.5868263473053892,0.6666666666666666,-0.07984031936127745,0.24290158421894958,23.0
W081,W081_P_vs_V_delta_peak,1981,1.158682634730539,0.7567567567567568,0.4019258779737822,0.7035928143712575,0.5465465465465466,0.15704626782471098,0.4019258779737822,9.0
W081,W081_P_vs_V_delta_peak,1982,0.907185628742515,1.1921921921921923,-0.28500656344967734,0.6077844311377245,0.7477477477477478,-0.13996331661002326,0.28500656344967734,19.0
W081,W081_P_vs_V_delta_peak,1983,0.6976047904191617,1.4744744744744744,-0.7768696840553128,0.5179640718562875,0.8078078078078078,-0.28984373595152035,0.7768696840553128,2.0
W081,W081_P_vs_V_delta_peak,1984,1.5119760479041917,0.6006006006006006,0.9113754473035911,0.8023952095808383,0.4804804804804805,0.32191472910035784,0.9113754473035911,1.0
W081,W081_P_vs_V_delta_peak,1985,1.215568862275449,0.8528528528528528,0.3627160094225962,0.7335329341317365,0.6066066066066066,0.1269263275251299,0.3627160094225962,12.0
W081,W081_P_vs_V_delta_peak,1986,0.937125748502994,1.06006006006006,-0.12293431155706602,0.6287425149700598,0.6636636636636637,-0.034921148693603854,0.12293431155706602,36.0
W081,W081_P_vs_V_delta_peak,1987,1.122754491017964,0.7717717717717718,0.3509827192461923,0.6796407185628742,0.5285285285285285,0.15111219003434573,0.3509827192461923,14.0
W081,W081_P_vs_V_delta_peak,1988,1.0,0.984984984984985,0.01501501501501501,0.6377245508982036,0.6246246246246246,0.013099926273578921,0.01501501501501501,42.0
W081,W081_P_vs_V_delta_peak,1989,1.3083832335329342,0.7417417417417418,0.5666414917911924,0.7365269461077845,0.5405405405405406,0.1959864055672439,0.5666414917911924,5.0
W081,W081_P_vs_V_delta_peak,1990,1.1706586826347305,0.7987987987987988,0.3718598838359317,0.7005988023952096,0.5525525525525525,0.14804624984265702,0.3718598838359317,10.0
W081,W081_P_vs_V_delta_peak,1991,1.2275449101796407,0.8828828828828829,0.3446620272967579,0.7275449101796407,0.5855855855855856,0.14195932459405514,0.3446620272967579,15.0
W081,W081_P_vs_V_delta_peak,1992,1.0449101796407185,0.8558558558558559,0.18905432378486264,0.6646706586826348,0.5885885885885885,0.07608207009404622,0.18905432378486264,26.0
W081,W081_P_vs_V_delta_peak,1993,1.152694610778443,0.8618618618618619,0.2908327489165812,0.7005988023952096,0.5915915915915916,0.10900721080361797,0.2908327489165812,18.0
W081,W081_P_vs_V_delta_peak,1994,0.9341317365269461,1.0660660660660661,-0.13193432953912,0.5868263473053892,0.6996996996996997,-0.11287335239431051,0.13193432953912,33.0
W081,W081_P_vs_V_delta_peak,1995,1.0179640718562875,1.03003003003003,-0.012065958173742564,0.6526946107784432,0.6576576576576577,-0.004963046879214561,0.012065958173742564,43.0
W081,W081_P_vs_V_delta_peak,1996,1.0568862275449102,0.9009009009009009,0.15598532664400933,0.6347305389221557,0.6306306306306306,0.004099908291525067,0.15598532664400933,29.0
W081,W081_P_vs_V_delta_peak,1997,1.341317365269461,0.8078078078078078,0.5335095574616532,0.7544910179640718,0.5405405405405406,0.21395047742353124,0.5335095574616532,7.0
W081,W081_P_vs_V_delta_peak,1998,0.8532934131736527,1.0990990990990992,-0.2458056859254465,0.5808383233532934,0.6786786786786787,-0.09784035532538526,0.2458056859254465,21.0
W081,W081_P_vs_V_delta_peak,1999,0.9550898203592815,1.042042042042042,-0.08695222168276051,0.6137724550898204,0.6636636636636637,-0.049891208573843326,0.08695222168276051,39.0
W081,W081_P_vs_V_delta_peak,2000,0.8892215568862275,1.0660660660660661,-0.17684450917983863,0.5718562874251497,0.6216216216216216,-0.04976533419647189,0.17684450917983863,27.0
